Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Ackland, Cain",4,5,5,9,1,,26.0,1.0,,2.0,3.0,1.0,1.0,1.0,,4.0,5.0,1.0,1.0,1.0,,1.0,55.0
7,"Bentick, Adam",8,2,9,17,1,,,11.0,,2.0,6.0,3.0,2.0,2.0,,11.0,7.0,,1.0,1.0,,,55.0
19,"Betts, Eddie",4,1,3,7,1,,,2.0,,1.0,2.0,1.0,,1.0,,5.0,2.0,1.0,,2.0,,1.0,55.0
13,"Blackwell, Luke",13,3,7,20,,1.0,,3.0,2.0,7.0,5.0,2.0,3.0,,,12.0,9.0,,,3.0,1.0,2.0,60.0
44,"Carrazzo, Andrew",17,7,11,28,,,4.0,4.0,1.0,5.0,4.0,2.0,1.0,,,12.0,16.0,,1.0,2.0,1.0,2.0,87.0
25,"Fevola, Brendan",8,5,2,10,5,2.0,,,,1.0,,,2.0,,,6.0,4.0,4.0,4.0,1.0,,,95.0
14,"Fisher, Brad",10,4,3,13,3,,,2.0,,1.0,,3.0,2.0,2.0,,5.0,5.0,3.0,,,,,86.0
4,"Gibbs, Bryce",5,4,9,14,,,,4.0,6.0,1.0,2.0,4.0,,2.0,,5.0,9.0,,,4.0,,,100.0
33,"Houlihan, Ryan",13,4,5,18,,,,2.0,6.0,,2.0,2.0,1.0,2.0,,6.0,9.0,,,5.0,1.0,1.0,99.0
43,"Koutoufides, Anthony",9,3,12,21,1,1.0,,3.0,2.0,3.0,6.0,3.0,1.0,3.0,,9.0,13.0,,1.0,1.0,,,67.0
12,"Lappin, Matthew",10,5,8,18,2,,,4.0,,6.0,,4.0,1.0,2.0,,10.0,7.0,3.0,1.0,,,,86.0
3,"Murphy, Marc",3,,3,6,,,,9.0,,1.0,1.0,1.0,2.0,1.0,,4.0,2.0,,,1.0,,,87.0
17,"OhAilpin, Setanta",6,3,7,13,,1.0,15.0,1.0,,3.0,2.0,7.0,,3.0,,7.0,5.0,,,2.0,,2.0,70.0
2,"Russell, Jordan",2,3,6,8,,,,3.0,,,1.0,1.0,,1.0,,4.0,4.0,,,1.0,,,68.0
9,"Saddington, Jason",6,4,3,9,,,,4.0,2.0,1.0,,1.0,1.0,1.0,,2.0,7.0,,,6.0,,,99.0
29,"Scotland, Heath",14,3,13,27,,,,3.0,2.0,2.0,3.0,2.0,,,,11.0,15.0,,,1.0,,,92.0
6,"Simpson, Kade",11,6,4,15,3,,,,3.0,5.0,,1.0,,,,1.0,14.0,,1.0,5.0,2.0,1.0,90.0
32,"Thornton, Bret",7,3,5,12,,,,1.0,1.0,,,1.0,2.0,,,6.0,6.0,,,,,,100.0
30,"Waite, Jarrad",8,3,5,13,,,,5.0,1.0,2.0,1.0,2.0,1.0,1.0,,7.0,5.0,,,1.0,,,100.0
1,"Walker, Andrew",13,2,7,20,,,,3.0,3.0,5.0,1.0,2.0,,1.0,,6.0,15.0,,,4.0,,,98.0
8,"Whitnall, Lance",14,4,2,16,3,2.0,1.0,2.0,,4.0,2.0,2.0,4.0,,,9.0,6.0,1.0,1.0,1.0,,3.0,85.0
41,"Young, Ross",8,3,2,10,,,,1.0,1.0,3.0,,4.0,,2.0,,1.0,9.0,,1.0,,,1.0,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,77,131,324,20,10.0,46.0,68.0,30.0,55.0,41.0,49.0,24.0,25.0,,143.0,174.0,13.0,12.0,42.0,5.0,14.0,
Opposition,Opposition,178,60,138,316,22,15.0,52.0,67.0,31.0,56.0,41.0,38.0,25.0,24.0,6.0,131.0,176.0,10.0,20.0,44.0,14.0,13.0,
