Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",29y 327d,144 (78-1-65 54.51%),514 (3.57),138 (73-1-64 53.26%),504 (3.65)
3,"Bairstow, Mark",28y 31d,85 (50-1-34 59.41%),106 (1.25),←,
27,"Bews, Andrew",27y 36d,167 (82-1-84 49.40%),121 (0.72),←,
30,"Bourke, Damian",26y 217d,94 (53-1-40 56.91%),11 (0.12),←,
16,"Brownless, Bill",24y 208d,100 (51-1-48 51.50%),222 (2.22),←,
19,"Bruns, Neville",32y 325d,213 (113-1-99 53.29%),166 (0.78),←,
7,"Couch, Paul",27y 36d,137 (75-0-62 54.74%),111 (0.81),←,
28,"Darcy, Tim",27y 221d,121 (61-0-60 50.41%),45 (0.37),←,
18,"Denham, Sean",22y 117d,41 (22-0-19 53.66%),18 (0.44),←,
29,"Hinkley, Ken",24y 328d,48 (24-0-24 50.00%),51 (1.06),37 (20-0-17 54.05%),30 (0.81)
32,"Hocking, Garry",22y 320d,77 (44-1-32 57.79%),75 (0.97),←,
1,"Hocking, Steve",26y 218d,141 (73-0-68 51.77%),10 (0.07),←,
39,"Lamb, Jamie",23y 133d,36 (7-0-29 19.44%),8 (0.22),3 (2-0-1 66.67%),1 (0.33)
22,"Neeld, Mark",20y 42d,24 (13-0-11 54.17%),9 (0.38),←,
24,"Poole, Trevor",27y 123d,128 (45-0-83 35.16%),78 (0.61),29 (15-0-14 51.72%),22 (0.76)
20,"Rogers, Andrew",27y 9d,63 (39-0-24 61.90%),3 (0.05),55 (34-0-21 61.82%),2 (0.04)
37,"Simpson, Sean",21y 130d,25 (15-0-10 60.00%),8 (0.32),18 (14-0-4 77.78%),7 (0.39)
34,"Spencer, Trevor",26y 57d,40 (25-0-15 62.50%),29 (0.73),6 (4-0-2 66.67%),1 (0.17)
26,"Stoneham, Barry",23y 196d,106 (58-1-47 55.19%),83 (0.78),←,
45,"Wills, Andrew",19y 233d,12 (9-0-3 75.00%),4 (0.33),←,
Totals,Totals,25y 165d,1802 (937-8-857 52.00%),1672 (0.93),,
C,"Blight, Malcolm",41y 189d,85 (47-0-38 55.29%),,69 (41-0-28 59.42%),
