Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",29y 77d,203 (138-1-64 68.23%),85 (0.42),61 (48-1-12 79.51%),27 (0.44)
17,"Beams, Dayne",23y 179d,88 (66-2-20 76.14%),92 (1.05),←,
11,"Blair, Jarryd",23y 118d,77 (59-1-17 77.27%),62 (0.81),←,
16,"Brown, Nathan",24y 236d,86 (56-1-29 65.70%),7 (0.08),←,
32,"Cloke, Travis",26y 158d,192 (125-2-65 65.63%),338 (1.76),←,
41,"Dwyer, Sam",26y 346d,17 (11-0-6 64.71%),14 (0.82),←,
19,"Elliott, Jamie",20y 354d,33 (23-0-10 69.70%),35 (1.06),←,
6,"Goldsack, Tyson",26y 80d,100 (68-0-32 68.00%),37 (0.37),←,
35,"Grundy, Brodie",19y 117d,3 (3-0-0 100.00%),1 (0.33),←,
23,"Keeffe, Lachlan",23y 118d,18 (15-0-3 83.33%),5 (0.28),←,
21,"Lynch, Quinten",30y 198d,224 (127-0-97 56.70%),287 (1.28),15 (10-0-5 66.67%),6 (0.40)
3,"Macaffer, Brent",25y 163d,48 (34-2-12 72.92%),27 (0.56),←,
5,"Maxwell, Nick",30y 68d,194 (126-2-66 65.46%),29 (0.15),←,
8,"Lumumba, Heritier",26y 268d,175 (118-2-55 68.00%),24 (0.14),←,
10,"Pendlebury, Scott",25y 215d,167 (113-2-52 68.26%),111 (0.66),←,
20,"Reid, Ben",24y 103d,91 (63-2-26 70.33%),21 (0.23),←,
39,"Shaw, Heath",27y 256d,169 (109-2-58 65.09%),37 (0.22),←,
22,"Sidebottom, Steele",22y 220d,104 (77-2-25 75.00%),85 (0.82),←,
28,"Sinclair, Ben",21y 313d,38 (26-0-12 68.42%),18 (0.47),←,
36,"Swan, Dane",29y 166d,215 (136-2-77 63.72%),173 (0.80),←,
24,"Thomas, Josh",21y 313d,15 (12-0-3 80.00%),7 (0.47),←,
46,"Williams, Marley",20y 19d,18 (14-0-4 77.78%),2 (0.11),←,
Totals,Totals,25y 3d,2275 (1519-23-733 66.77%),1497 (0.66),,
C,"Buckley, Nathan",41y 15d,44 (30-0-14 68.18%),,←,
