Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Aleer, Leek",23y 305d,17 (9-0-8 52.94%),,←,
9,"Angwin, Ryan",22y 192d,21 (12-0-9 57.14%),2 (0.10),←,
7,"Ash, Lachie",24y 1d,116 (60-1-55 52.16%),7 (0.06),←,
14,"Bedford, Toby",25y 26d,74 (48-0-26 64.86%),37 (0.50),56 (36-0-20 64.29%),28 (0.50)
46,"Brown, Callum",24y 311d,55 (31-0-24 56.36%),57 (1.04),←,
44,"Buckley, Jack",27y 187d,81 (45-1-35 56.17%),1 (0.01),←,
5,"Cadman, Aaron",21y 111d,50 (31-0-19 62.00%),60 (1.20),←,
17,"Callaghan, Finn",22y 57d,62 (34-0-28 54.84%),9 (0.15),←,
37,"Fonti, Joe",20y 180d,13 (10-0-3 76.92%),,←,
12,"Green, Tom",24y 150d,106 (53-1-52 50.47%),45 (0.42),←,
4,"Greene, Toby",31y 270d,253 (123-2-128 49.01%),399 (1.58),←,
27,"Himmelberg, Harry",29y 45d,192 (106-2-84 55.73%),162 (0.84),←,
23,"Hogan, Jesse",30y 130d,177 (86-0-91 48.59%),391 (2.21),87 (45-0-42 51.72%),221 (2.54)
39,"Idun, Connor",24y 328d,108 (57-1-50 53.24%),,←,
2,"Jones, Darcy",21y 80d,28 (16-0-12 57.14%),23 (0.82),←,
22,"Kelly, Josh",30y 130d,226 (120-3-103 53.76%),140 (0.62),←,
41,"Madden, Nick",21y 36d,3 (2-0-1 66.67%),,←,
33,"OHalloran, Xavier",24y 346d,81 (42-1-38 52.47%),29 (0.36),←,
26,"Riccardi, Jake",25y 227d,80 (43-0-37 53.75%),102 (1.27),←,
24,"Rowston, Harry",20y 314d,10 (6-0-4 60.00%),1 (0.10),←,
20,"Stringer, Jake",31y 58d,220 (108-1-111 49.32%),377 (1.71),8 (4-0-4 50.00%),10 (1.25)
1,"Thomas, Harvey",19y 318d,33 (20-0-13 60.61%),15 (0.45),←,
6,"Whitfield, Lachie",30y 339d,249 (126-4-119 51.41%),71 (0.29),←,
Totals,Totals,25y 53d,2255 (1188-17-1050 52.68%),1928 (0.85),,
C,"Kingsley, Adam",49y 306d,66 (39-0-27 59.09%),,←,
