Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Blakiston, Lachlan",9,5,1,10,,,11.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,,5.0,6.0,,,3.0,,,80.0
30,"Caddy, Nate",4,1,,4,1,2.0,,,,,,2.0,2.0,,,2.0,2.0,,1.0,3.0,,,87.0
36,"Clarke, Angus",2,4,4,6,,,,1.0,,,1.0,2.0,,,,3.0,3.0,1.0,,1.0,,,96.0
22,"Durham, Sam",13,,9,22,1,,,2.0,2.0,8.0,7.0,5.0,1.0,1.0,2.0,13.0,10.0,,,1.0,1.0,,84.0
28,"Duursma, Xavier",8,6,14,22,,1.0,,6.0,5.0,2.0,3.0,5.0,,1.0,,9.0,12.0,1.0,,2.0,6.0,,86.0
17,"Goldstein, Todd",9,4,7,16,,,20.0,1.0,1.0,4.0,5.0,2.0,1.0,2.0,,6.0,9.0,,,1.0,,,71.0
8,"Hobbs, Ben",11,4,7,18,,1.0,,6.0,2.0,1.0,1.0,3.0,1.0,1.0,,5.0,12.0,,1.0,,,,79.0
40 ↑,"Johnson, Zak",6,3,5,11,,,,1.0,1.0,1.0,,2.0,,,,3.0,6.0,,,,,,54.0
10,"Kako, Isaac",6,3,6,12,,1.0,,2.0,,4.0,,3.0,1.0,2.0,,2.0,10.0,,1.0,1.0,3.0,,92.0
15,"Laverde, Jayden",12,9,8,20,,,,3.0,8.0,2.0,,2.0,,1.0,,3.0,17.0,,,5.0,1.0,,100.0
34,"Lual, Luamon",4,2,3,7,,,,2.0,,2.0,,1.0,,,,1.0,5.0,,,,1.0,,77.0
37 ↓,"Martin, Nic",3,,2,5,,,,1.0,,1.0,,,1.0,,,,5.0,,,,,,14.0
26,"May, Archie",7,5,4,11,1,1.0,1.0,3.0,,2.0,,1.0,1.0,,,4.0,7.0,,1.0,,,,89.0
1,"McGrath, Andrew",10,2,12,22,,,,3.0,1.0,,1.0,2.0,,1.0,,7.0,14.0,,,,5.0,,83.0
7,"Merrett, Zach",18,3,13,31,,,,3.0,4.0,7.0,6.0,2.0,1.0,,1.0,9.0,21.0,,,1.0,1.0,,82.0
25,"Prior, Jaxon",10,5,4,14,,,,2.0,2.0,,,1.0,1.0,,,2.0,11.0,,,2.0,,,93.0
27,"Redman, Mason",13,3,4,17,,,,1.0,2.0,3.0,1.0,3.0,3.0,,,8.0,8.0,,,,,,70.0
14,"Ridley, Jordan",14,10,6,20,,,,,7.0,,,2.0,1.0,2.0,,4.0,12.0,2.0,,2.0,1.0,,77.0
21,"Roberts, Archie",18,7,13,31,,,,4.0,2.0,3.0,1.0,2.0,3.0,,,10.0,22.0,,,4.0,,,90.0
12,"Setterfield, Will",8,2,10,18,,,,7.0,,3.0,4.0,3.0,1.0,1.0,,7.0,11.0,,,1.0,,,65.0
47,"Smartt, Oskar",6,2,,6,,,,3.0,,3.0,,3.0,,1.0,,4.0,3.0,,1.0,2.0,,,83.0
5,"Tsatas, Elijah",10,2,9,19,1,,,2.0,1.0,6.0,2.0,2.0,1.0,1.0,,5.0,13.0,,1.0,,1.0,,63.0
20,"Wright, Peter",5,4,2,7,,1.0,8.0,1.0,,1.0,,,1.0,,,5.0,1.0,3.0,2.0,1.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,86,143,349,4,13.0,40.0,56.0,40.0,55.0,33.0,52.0,22.0,16.0,3.0,117.0,220.0,7.0,8.0,30.0,20.0,,
Opposition,Opposition,212,113,169,381,6,10.0,28.0,50.0,50.0,46.0,31.0,59.0,16.0,22.0,3.0,129.0,248.0,8.0,10.0,51.0,8.0,5.0,
