Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",27y 135d,67 (39-0-28 58.21%),191 (2.85),63 (38-0-25 60.32%),184 (2.92)
44,"Charles, Sean",17y 5d,1 (1-0-0 100.00%),5 (5.00),←,
21,"Febey, Steven",22y 278d,81 (50-0-31 61.73%),13 (0.16),←,
43,"Ford, Andrew",21y 250d,8 (4-1-3 56.25%),1 (0.13),←,
32,"Goodwin, Andy",28y 329d,62 (19-1-42 31.45%),9 (0.15),6 (1-1-4 25.00%),
33,"Healy, Greg",26y 250d,128 (65-1-62 51.17%),152 (1.19),←,
31,"Keogh, Rod",21y 59d,12 (7-0-5 58.33%),6 (0.50),←,
16,"Lovell, Andy",21y 300d,46 (23-1-22 51.09%),53 (1.15),←,
17,"Lovett, Brett",26y 3d,129 (78-1-50 60.85%),16 (0.12),←,
6,"Lovett, Glenn",22y 305d,34 (16-0-18 47.06%),12 (0.35),←,
29,"Obst, Andrew",27y 278d,40 (25-0-15 62.50%),14 (0.35),←,
35,"Pickering, Michael",28y 175d,145 (48-1-96 33.45%),169 (1.17),9 (2-1-6 27.78%),9 (1.00)
46,"Robins, Haydn",19y 288d,2 (1-0-1 50.00%),,←,
41,"Rohde, Peter",27y 186d,109 (69-1-39 63.76%),12 (0.11),63 (35-1-27 56.35%),6 (0.10)
5,"Schwarz, David",19y 304d,15 (4-1-10 30.00%),16 (1.07),←,
18,"Stretch, Steven",28y 139d,141 (81-1-59 57.80%),48 (0.34),←,
49,"Stynes, Brian",20y 237d,1 (1-0-0 100.00%),,←,
11,"Stynes, Jim",26y 30d,120 (73-1-46 61.25%),89 (0.74),←,
12,"Viney, Todd",26y 54d,85 (46-1-38 54.71%),43 (0.51),←,
8,"Yeats, Graeme",27y 245d,140 (79-1-60 56.79%),43 (0.31),←,
Totals,Totals,24y 156d,1366 (729-12-625 53.37%),892 (0.65),,
C,"Northey, John",48y 329d,176 (91-1-84 51.99%),,154 (85-1-68 55.52%),
