North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 299d,55 (29-0-26 52.73%),88 (1.60),17 (11-0-6 64.71%),33 (1.94)
14,"Anderson, Brady",23y 43d,13 (9-0-4 69.23%),,←,
26,"Bell, Peter",22y 146d,67 (42-0-25 62.69%),63 (0.94),65 (42-0-23 64.62%),61 (0.94)
12,"Blakey, John",32y 1d,266 (134-0-132 50.38%),83 (0.31),131 (82-0-49 62.60%),45 (0.34)
18,"Carey, Wayne",27y 59d,179 (107-0-72 59.78%),463 (2.59),←,
9,"Chandler, Brett",23y 14d,64 (23-0-41 35.94%),8 (0.13),36 (22-0-14 61.11%),6 (0.17)
27,"Crocker, Darren",31y 121d,163 (84-1-78 51.84%),119 (0.73),←,
6,"Grant, Shannon",21y 97d,75 (43-1-31 58.00%),68 (0.91),17 (11-0-6 64.71%),30 (1.76)
29,"Harvey, Brent",20y 72d,33 (21-0-12 63.64%),34 (1.03),←,
21,"Hewitt, Evan",20y 18d,18 (11-0-7 61.11%),11 (0.61),←,
34,"King, David",26y 140d,103 (65-0-38 63.11%),32 (0.31),←,
35,"Longmire, John",27y 206d,189 (97-1-91 51.59%),511 (2.70),←,
4,"Martyn, Mick",29y 328d,214 (122-1-91 57.24%),14 (0.07),←,
31,"McKernan, Corey",24y 218d,106 (71-0-35 66.98%),114 (1.08),←,
28,"Pickett, Byron",20y 348d,18 (11-0-7 61.11%),,←,
13,"Pike, Martin",25y 253d,95 (35-0-60 36.84%),49 (0.52),35 (23-0-12 65.71%),9 (0.26)
22,"Roberts, Mark",33y 27d,193 (98-0-95 50.78%),160 (0.83),116 (72-0-44 62.07%),141 (1.22)
3,"Rock, Anthony",27y 299d,171 (102-0-69 59.65%),134 (0.78),←,
8,"Scott, Robert",29y 146d,221 (133-1-87 60.41%),213 (0.96),89 (58-0-31 65.17%),49 (0.55)
24,"Sholl, Craig",30y 207d,192 (111-0-81 57.81%),114 (0.59),←,
37,"Simpson, Adam",22y 159d,57 (40-0-17 70.18%),26 (0.46),←,
10,"Stevens, Anthony",27y 23d,173 (103-0-70 59.54%),83 (0.48),←,
Totals,Totals,25y 329d,2665 (1491-5-1169 55.95%),2387 (0.90),,
C,"Pagan, Denis",50y 304d,137 (87-0-50 63.50%),,←,
