Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
18,"Banfield, Todd",19y 342d,11 (5-0-6 45.45%),15 (1.36),←,
20,"Black, Simon",31y 63d,266 (156-4-106 59.40%),156 (0.59),←,
17,"Brennan, Jared",25y 312d,108 (53-3-52 50.46%),69 (0.64),←,
16,"Brown, Jonathan",28y 219d,195 (121-3-71 62.82%),458 (2.35),←,
33,"Buchanan, Amon",27y 238d,122 (68-2-52 56.56%),60 (0.49),6 (2-0-4 33.33%),3 (0.50)
1,"Clark, Mitch",22y 229d,54 (26-2-26 50.00%),28 (0.52),←,
22,"Collier, Tom",21y 72d,14 (7-0-7 50.00%),1 (0.07),←,
5,"Fevola, Brendan",29y 136d,198 (74-2-122 37.88%),614 (3.10),11 (5-0-6 45.45%),39 (3.55)
12,"Hawksley, James",21y 120d,19 (8-1-10 44.74%),,←,
4,"Johnstone, Travis",29y 323d,203 (100-1-102 49.51%),135 (0.67),43 (22-0-21 51.16%),24 (0.56)
23,"Leuenberger, Matthew",21y 363d,33 (16-1-16 50.00%),4 (0.12),←,
36,"Maguire, Matt",26y 6d,109 (59-1-49 54.59%),19 (0.17),10 (5-0-5 50.00%),
9,"McGrath, Ashley",27y 16d,147 (80-2-65 55.10%),109 (0.74),←,
24,"Patfull, Joel",25y 180d,88 (41-3-44 48.30%),20 (0.23),←,
6,"Power, Luke",30y 148d,251 (146-3-102 58.76%),203 (0.81),←,
30,"Redden, Jack",19y 178d,21 (11-1-9 54.76%),6 (0.29),←,
10,"Rich, Daniel",19y 363d,35 (19-1-15 55.71%),19 (0.54),←,
35,"Rischitelli, Michael",24y 148d,100 (47-3-50 48.50%),43 (0.43),←,
38,"Rockliff, Tom",20y 103d,9 (3-0-6 33.33%),2 (0.22),←,
3,"Sheldon, Sam",21y 89d,21 (13-1-7 64.29%),1 (0.05),←,
11,"Sherman, Justin",23y 130d,106 (47-3-56 45.75%),84 (0.79),←,
14,"Staker, Brent",26y 13d,121 (69-1-51 57.44%),87 (0.72),11 (5-0-6 45.45%),3 (0.27)
Totals,Totals,24y 255d,2231 (1169-38-1024 52.40%),2133 (0.96),,
C,"Voss, Michael",34y 333d,35 (19-1-15 55.71%),,←,
