Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",25y 180d,110 (55-0-55 50.00%),43 (0.39),←,
50,"Brown, Ben",28y 230d,134 (70-0-64 52.24%),292 (2.18),4 (4-0-0 100.00%),5 (1.25)
31,"Fritsch, Bayley",24y 214d,76 (41-0-35 53.95%),91 (1.20),←,
11,"Gawn, Max",29y 190d,150 (66-0-84 44.00%),67 (0.45),←,
4,"Harmes, James",25y 276d,114 (55-0-59 48.25%),63 (0.55),←,
14,"Hibberd, Michael",31y 186d,168 (84-1-83 50.30%),14 (0.08),84 (44-0-40 52.38%),3 (0.04)
29,"Hunt, Jayden",26y 96d,90 (45-0-45 50.00%),42 (0.47),←,
6,"Jackson, Luke",19y 282d,21 (16-0-5 76.19%),12 (0.57),←,
23,"Jordon, James",20y 200d,16 (13-0-3 81.25%),6 (0.38),←,
15,"Langdon, Ed",25y 157d,100 (46-0-54 46.00%),46 (0.46),32 (21-0-11 65.63%),13 (0.41)
8,"Lever, Jake",25y 125d,108 (68-0-40 62.96%),3 (0.03),52 (30-0-22 57.69%),
1,"May, Steven",29y 179d,163 (61-1-101 37.73%),23 (0.14),40 (23-0-17 57.50%),2 (0.05)
25,"McDonald, Tom",28y 293d,186 (76-0-110 40.86%),136 (0.73),←,
30,"Neal-Bullen, Alex",25y 180d,96 (52-0-44 54.17%),74 (0.77),←,
13,"Oliver, Clayton",23y 351d,115 (62-0-53 53.91%),35 (0.30),←,
5,"Petracca, Christian",25y 185d,118 (61-0-57 51.69%),113 (0.96),←,
35,"Petty, Harry",21y 238d,21 (9-0-12 42.86%),6 (0.29),←,
36,"Pickett, Kysaiah",20y 36d,30 (20-0-10 66.67%),31 (1.03),←,
24,"Rivers, Trent",19y 343d,25 (18-0-7 72.00%),3 (0.12),←,
3,"Salem, Christian",25y 358d,121 (59-0-62 48.76%),23 (0.19),←,
9,"Spargo, Charlie",21y 225d,50 (33-0-17 66.00%),33 (0.66),←,
32,"Sparrow, Tom",21y 38d,19 (12-0-7 63.16%),7 (0.37),←,
7,"Viney, Jack",27y 86d,143 (55-0-88 38.46%),38 (0.27),←,
Totals,Totals,24y 345d,2174 (1077-2-1095 49.54%),1201 (0.55),,
C,"Goodwin, Simon",44y 194d,103 (55-0-48 53.40%),,102 (55-0-47 53.92%),
