Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
8,"Bianco, Trent",21y 177d,16 (6-0-10 37.50%),7 (0.44),←,
14,"Cameron, Darcy",26y 363d,45 (21-1-23 47.78%),42 (0.93),44 (21-1-22 48.86%),42 (0.95)
45,"Carmichael, Josh",22y 296d,2 (2-0-0 100.00%),1 (0.50),←,
46,"Cox, Mason",31y 124d,86 (48-0-38 55.81%),95 (1.10),←,
25,"Crisp, Jack",28y 287d,192 (96-2-94 50.52%),58 (0.30),174 (89-2-83 51.72%),48 (0.28)
7,"Daicos, Josh",23y 232d,69 (35-1-33 51.45%),36 (0.52),←,
35,"Daicos, Nick",19y 194d,17 (12-0-5 70.59%),5 (0.29),←,
5,"Elliott, Jamie",29y 329d,147 (85-2-60 58.50%),212 (1.44),←,
33,"Ginnivan, Jack",19y 219d,20 (13-0-7 65.00%),35 (1.75),←,
16,"Henry, Oliver",19y 352d,24 (13-0-11 54.17%),28 (1.17),←,
32,"Hoskin-Elliott, Will",28y 317d,173 (77-2-94 45.09%),154 (0.89),121 (65-2-54 54.55%),112 (0.93)
38,"Howe, Jeremy",32y 17d,211 (82-2-127 39.34%),91 (0.43),111 (60-2-49 54.95%),11 (0.10)
40,"Johnson, Ash",24y 283d,1 (1-0-0 100.00%),2 (2.00),←,
1,"Lipinski, Patrick",23y 364d,73 (43-0-30 58.90%),37 (0.51),17 (12-0-5 70.59%),7 (0.41)
37,"Maynard, Brayden",25y 299d,153 (75-2-76 49.67%),17 (0.11),←,
31,"McCreery, Beau",21y 88d,27 (14-0-13 51.85%),21 (0.78),←,
41,"Mihocek, Brody",29y 162d,95 (54-1-40 57.37%),156 (1.64),←,
30,"Moore, Darcy",26y 172d,118 (55-2-61 47.46%),67 (0.57),←,
28,"Murphy, Nathan",22y 213d,25 (15-0-10 60.00%),1 (0.04),←,
9,"Noble, John",25y 113d,61 (31-1-29 51.64%),4 (0.07),←,
10,"Pendlebury, Scott",34y 190d,350 (208-3-139 59.86%),184 (0.53),←,
21,"Ruscoe, Trey",20y 255d,17 (10-0-7 58.82%),7 (0.41),←,
22,"Sidebottom, Steele",31y 195d,281 (167-4-110 60.14%),184 (0.65),←,
Totals,Totals,25y 260d,2203 (1163-23-1017 52.79%),1444 (0.66),,
C,"McRae, Craig",48y 297d,17 (12-0-5 70.59%),,←,
