North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",25y 53d,108 (53-1-54 49.54%),107 (0.99),←,
11,"Archer, Glenn",20y 116d,23 (13-0-10 56.52%),10 (0.43),←,
13,"Bardsley, Kristian",20y 308d,4 (2-0-2 50.00%),4 (1.00),←,
12,"Blakey, John",26y 359d,146 (60-0-86 41.10%),41 (0.28),11 (8-0-3 72.73%),3 (0.27)
18,"Carey, Wayne",22y 52d,75 (39-0-36 52.00%),167 (2.23),←,
23,"Clarkson, Alastair",25y 82d,72 (31-2-39 44.44%),55 (0.76),←,
27,"Crocker, Darren",26y 114d,111 (50-1-60 45.50%),69 (0.62),←,
29,"German, Peter",28y 166d,173 (85-3-85 50.00%),200 (1.16),←,
26,"Ishchenko, Alex",29y 89d,103 (43-0-60 41.75%),35 (0.34),31 (17-0-14 54.84%),10 (0.32)
35,"Longmire, John",22y 199d,105 (50-1-54 48.10%),339 (3.23),←,
20,"Mann, Peter",22y 314d,16 (5-0-11 31.25%),7 (0.44),←,
4,"Martyn, Mick",24y 321d,107 (53-1-53 50.00%),11 (0.10),←,
41,"McAdam, Adrian",22y 128d,11 (8-0-3 72.73%),55 (5.00),←,
22,"Roberts, Mark",28y 20d,105 (44-0-61 41.90%),60 (0.57),28 (18-0-10 64.29%),41 (1.46)
3,"Rock, Anthony",22y 292d,62 (33-0-29 53.23%),59 (0.95),←,
1,"Romero, Jose",21y 351d,72 (38-0-34 52.78%),85 (1.18),←,
2,"Schwass, Wayne",24y 233d,92 (45-0-47 48.91%),46 (0.50),←,
24,"Sholl, Craig",25y 200d,79 (42-0-37 53.16%),14 (0.18),←,
15,"Smith, Ross",28y 165d,166 (79-2-85 48.19%),33 (0.20),←,
10,"Stevens, Anthony",22y 16d,57 (30-0-27 52.63%),22 (0.39),←,
Totals,Totals,24y 197d,1687 (803-11-873 47.60%),1419 (0.84),,
C,"Pagan, Denis",45y 297d,15 (11-0-4 73.33%),,←,
