Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ambrose, Patrick",3,3.0,8.0,11,,,2.0,11.0,,2.0,1.0,2.0,,2.0,,4.0,7,,,,,1.0,72.0
12,"Baguley, Mark",9,4.0,2.0,11,,,,5.0,1.0,4.0,,3.0,1.0,2.0,,,10,,,4.0,,,92.0
2,"Bellchambers, Tom",3,2.0,5.0,8,,1.0,37.0,,,,3.0,1.0,2.0,1.0,,3.0,5,,,4.0,,,89.0
22,"Carlisle, Jake",4,1.0,,4,,,,1.0,,2.0,,2.0,,1.0,,2.0,1,,,3.0,,,90.0
3,"Chapman, Paul",12,4.0,6.0,18,,,,3.0,1.0,4.0,3.0,2.0,1.0,,,9.0,9,,1.0,1.0,,2.0,86.0
32,"Colyer, Travis",13,,6.0,19,1.0,1.0,,2.0,,3.0,4.0,3.0,1.0,,,9.0,7,,,,1.0,,87.0
13,"Cooney, Adam",9,1.0,4.0,13,3.0,1.0,,2.0,,1.0,3.0,2.0,2.0,2.0,,8.0,5,,,1.0,,,83.0
6,"Daniher, Joe",4,2.0,5.0,9,1.0,,,4.0,,3.0,2.0,5.0,,3.0,,4.0,5,,1.0,3.0,,,73.0
31,"Fletcher, Dustin",15,3.0,4.0,19,,,,,5.0,,,,,,,5.0,10,,,8.0,,,91.0
35,"Gleeson, Martin",9,2.0,5.0,14,,,,2.0,4.0,2.0,,,2.0,,,9.0,4,,,1.0,,,71.0
9,"Goddard, Brendon",10,2.0,11.0,21,1.0,1.0,,1.0,3.0,,3.0,2.0,3.0,,,10.0,11,,,,,,86.0
21,"Heppell, Dyson",19,5.0,7.0,26,1.0,,4.0,3.0,1.0,7.0,6.0,2.0,3.0,,,12.0,13,1.0,,1.0,,1.0,82.0
1,"Hibberd, Michael",13,3.0,5.0,18,,,,1.0,3.0,,1.0,2.0,,,,4.0,13,,,2.0,,,85.0
26,"Hooker, Cale",13,7.0,6.0,19,,1.0,1.0,,7.0,2.0,,,1.0,,,8.0,11,,,9.0,,,98.0
40 ↑,"Howlett, Ben",10,1.0,9.0,19,,,,12.0,1.0,3.0,7.0,2.0,3.0,1.0,3.0,11.0,6,,,1.0,1.0,1.0,82.0
18,"Hurley, Michael",16,5.0,3.0,19,,,,1.0,7.0,1.0,,4.0,2.0,2.0,,9.0,9,,,7.0,,,94.0
17,"Melksham, Jake",16,4.0,4.0,20,1.0,1.0,,9.0,2.0,4.0,6.0,11.0,2.0,6.0,,10.0,9,,,1.0,1.0,1.0,92.0
7,"Merrett, Zach",11,2.0,6.0,17,,,,5.0,1.0,2.0,2.0,1.0,2.0,,,6.0,11,,,2.0,,,79.0
23 ↓,"Myers, David",1,,,1,,,,,,,,,,,,,1,,,,,,3.0
5,"Stanton, Brent",10,3.0,2.0,12,,,,5.0,5.0,2.0,,5.0,,2.0,,3.0,6,1.0,,,,,92.0
4,"Watson, Jobe",9,3.0,13.0,22,1.0,,4.0,6.0,1.0,2.0,10.0,3.0,,1.0,,14.0,9,,,1.0,,,84.0
11,"Zaharakis, David",8,3.0,11.0,19,,,,4.0,3.0,,6.0,4.0,,1.0,,10.0,9,,,1.0,,,86.0
Totals,Totals,217,60.0,122.0,339,9.0,6.0,48.0,77.0,45.0,44.0,57.0,56.0,25.0,24.0,3.0,150.0,171,2.0,2.0,50.0,3.0,6.0,
Opposition,Opposition,204,50.0,170.0,374,10.0,12.0,66.0,71.0,32.0,60.0,53.0,57.0,24.0,25.0,3.0,176.0,192,6.0,5.0,52.0,2.0,7.0,
