St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",26y 327d,113 (47-1-65 42.04%),72 (0.64),←,
15,"Billings, Jack",19y 264d,21 (5-0-16 23.81%),21 (1.00),←,
27,"Bruce, Josh",22y 335d,30 (5-0-25 16.67%),25 (0.83),16 (4-0-12 25.00%),22 (1.38)
21,"Delaney, Luke",25y 319d,54 (20-0-34 37.04%),1 (0.02),28 (6-0-22 21.43%),
24,"Dempster, Sean",31y 109d,188 (94-3-91 50.80%),20 (0.11),134 (59-3-72 45.15%),12 (0.09)
7,"Dunstan, Luke",20y 100d,22 (6-0-16 27.27%),14 (0.64),←,
25,"Fisher, Sam",32y 303d,204 (117-4-83 58.33%),22 (0.11),←,
14,"Geary, Jarryn",26y 320d,106 (59-0-47 55.66%),20 (0.19),←,
1,"Hickey, Tom",24y 64d,32 (8-0-24 25.00%),12 (0.38),20 (7-0-13 35.00%),7 (0.35)
18,"Longer, Billy",21y 362d,31 (5-0-26 16.13%),1 (0.03),22 (3-0-19 13.64%),1 (0.05)
37,"Lonie, Jack",18y 269d,6 (2-0-4 33.33%),6 (1.00),←,
36,"McKenzie, Daniel",18y 357d,2 (1-0-1 50.00%),,←,
11,"Montagna, Leigh",31y 188d,234 (127-4-103 55.13%),138 (0.59),←,
16,"Newnes, Jack",22y 74d,53 (15-0-38 28.30%),4 (0.08),←,
12,"Riewoldt, Nick",32y 204d,284 (142-5-137 50.88%),623 (2.19),←,
17,"Roberton, Dylan",23y 322d,70 (31-0-39 44.29%),9 (0.13),33 (9-0-24 27.27%),4 (0.12)
5,"Savage, Shane",24y 124d,76 (46-0-30 60.53%),42 (0.55),20 (5-0-15 25.00%),5 (0.25)
13,"Schneider, Adam",30y 362d,218 (129-3-86 59.86%),253 (1.16),120 (69-2-49 58.33%),154 (1.28)
40,"Sinclair, Jack",20y 86d,6 (2-0-4 33.33%),7 (1.17),←,
3,"Steven, Jack",25y 42d,96 (36-1-59 38.02%),68 (0.71),←,
29,"Webster, Jimmy",21y 315d,24 (5-0-19 20.83%),1 (0.04),←,
44,"Weller, Maverick",23y 85d,53 (9-0-44 16.98%),6 (0.11),21 (3-0-18 14.29%),3 (0.14)
Totals,Totals,24y 307d,1923 (911-21-991 47.37%),1365 (0.71),,
C,"Richardson, Alan",49y 357d,29 (6-0-23 20.69%),,28 (6-0-22 21.43%),
