Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",23y 73d,59 (30-0-29 50.85%),29 (0.49),←,
31,"Fritsch, Bayley",22y 107d,24 (16-0-8 66.67%),18 (0.75),←,
17,"Frost, Sam",25y 207d,70 (31-0-39 44.29%),8 (0.11),49 (26-0-23 53.06%),6 (0.12)
11,"Gawn, Max",27y 83d,100 (42-0-58 42.00%),51 (0.51),←,
4,"Harmes, James",23y 169d,70 (37-0-33 52.86%),44 (0.63),←,
14,"Hibberd, Michael",29y 79d,124 (64-1-59 52.02%),13 (0.10),40 (24-0-16 60.00%),2 (0.05)
34,"Hore, Marty",23y 18d,1 (0-0-1 0.00%),,←,
29,"Hunt, Jayden",23y 354d,48 (24-0-24 50.00%),10 (0.21),←,
39,"Jetta, Neville",29y 39d,142 (53-2-87 38.03%),24 (0.17),←,
2,"Jones, Nathan",31y 62d,265 (83-3-179 31.89%),131 (0.49),←,
28,"McDonald, Oscar",23y 5d,63 (36-0-27 57.14%),,←,
25,"McDonald, Tom",26y 186d,147 (54-0-93 36.73%),85 (0.58),←,
18,"Melksham, Jake",27y 206d,157 (78-1-78 50.00%),112 (0.71),43 (26-0-17 60.47%),55 (1.28)
30,"Neal-Bullen, Alex",23y 73d,60 (32-0-28 53.33%),50 (0.83),←,
13,"Oliver, Clayton",21y 244d,61 (35-0-26 57.38%),22 (0.36),←,
5,"Petracca, Christian",23y 78d,64 (34-0-30 53.13%),58 (0.91),←,
3,"Salem, Christian",23y 251d,71 (32-0-39 45.07%),19 (0.27),←,
9,"Spargo, Charlie",19y 118d,19 (14-0-5 73.68%),14 (0.74),←,
32,"Sparrow, Tom",18y 296d,1 (0-0-1 0.00%),1 (1.00),←,
7,"Viney, Jack",24y 344d,99 (36-0-63 36.36%),27 (0.27),←,
40,"Wagner, Corey",22y,9 (1-0-8 11.11%),,1 (0-0-1 0.00%),
26,"Weideman, Sam",21y 270d,21 (12-0-9 57.14%),17 (0.81),←,
Totals,Totals,24y 98d,1675 (744-7-924 44.42%),733 (0.44),,
C,"Goodwin, Simon",42y 87d,49 (28-0-21 57.14%),,48 (28-0-20 58.33%),
