Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
21,"Bradley, Craig",31y 259d,215 (133-2-80 62.33%),162 (0.75),←,
20,"Brown, Fraser",24y 325d,98 (56-1-41 57.65%),61 (0.62),←,
16,"Camporeale, Scott",19y 332d,14 (12-0-2 85.71%),6 (0.43),←,
39,"Christou, Ang",23y 174d,62 (43-1-18 70.16%),14 (0.23),←,
6,"Clape, Matt",26y 42d,41 (31-0-10 75.61%),26 (0.63),12 (10-0-2 83.33%),12 (1.00)
35,"Dean, Peter",30y 122d,199 (126-1-72 63.57%),28 (0.14),←,
13,"Hanna, Mil",29y 95d,164 (94-2-68 57.93%),75 (0.46),←,
4,"Kernahan, Stephen",31y 311d,209 (130-2-77 62.68%),640 (3.06),←,
43,"Koutoufides, Anthony",22y 172d,50 (31-1-18 63.00%),17 (0.34),←,
44,"Madden, Justin",34y 39d,300 (187-2-111 62.67%),183 (0.61),255 (157-2-96 61.96%),163 (0.64)
22,"Manton, Glenn",22y 38d,24 (14-0-10 58.33%),4 (0.17),3 (3-0-0 100.00%),
5,"McKay, Andrew",24y 360d,60 (42-1-17 70.83%),12 (0.20),←,
10,"Mitchell, Barry",29y 214d,215 (102-2-111 47.91%),247 (1.15),32 (24-0-8 75.00%),25 (0.78)
19,"Pearce, Brad",23y 327d,17 (13-0-4 76.47%),27 (1.59),15 (13-0-2 86.67%),26 (1.73)
7,"Ratten, Brett",23y 363d,86 (51-0-35 59.30%),19 (0.22),←,
23,"Rice, Dean",27y 114d,124 (51-1-72 41.53%),47 (0.38),8 (6-0-2 75.00%),4 (0.50)
14,"Sexton, Michael",24y 126d,96 (59-1-36 61.98%),8 (0.08),←,
1,"Silvagni, Stephen",28y 39d,178 (115-1-62 64.89%),119 (0.67),←,
11,"Spalding, Earl",30y 120d,184 (122-1-61 66.58%),132 (0.72),75 (52-1-22 70.00%),69 (0.92)
32,"Whitehead, Adrian",19y 318d,22 (18-0-4 81.82%),,←,
2,"Williams, Greg",31y 282d,209 (122-1-86 58.61%),176 (0.84),68 (46-1-21 68.38%),48 (0.71)
Totals,Totals,26y 251d,2567 (1552-20-995 60.46%),2003 (0.78),,
C,"Parkin, David",52y 300d,388 (230-2-156 59.54%),,225 (143-2-80 64.00%),
