Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",23y 19d,39 (19-0-20 48.72%),6 (0.15),←,
34,"Hart, Ben",18y 45d,21 (11-0-10 52.38%),4 (0.19),←,
3,"Hart, Darel",28y 233d,38 (20-0-18 52.63%),38 (1.00),←,
17,"Hodges, Scott",24y 119d,25 (14-0-11 56.00%),75 (3.00),←,
35,"Jameson, Rod",22y 54d,32 (17-0-15 53.13%),71 (2.22),←,
2,"Jarman, Andrew",26y 222d,36 (19-0-17 52.78%),19 (0.53),←,
13,"Lee, Scott",29y 79d,42 (21-0-21 50.00%),14 (0.33),←,
9,"Lindner, Bruce",31y 64d,84 (45-1-38 54.17%),165 (1.96),18 (15-0-3 83.33%),26 (1.44)
27,"Liptak, Matthew",22y 115d,33 (18-0-15 54.55%),45 (1.36),←,
18,"Maynard, Rodney",25y 337d,43 (21-0-22 48.84%),11 (0.26),←,
10,"McDermott, Chris",28y 293d,42 (21-0-21 50.00%),18 (0.43),←,
11,"McGuinness, Tony",28y 109d,148 (70-2-76 47.97%),150 (1.01),39 (20-0-19 51.28%),42 (1.08)
25,"Mickan, Mark",31y 206d,82 (28-0-54 34.15%),35 (0.43),34 (16-0-18 47.06%),9 (0.26)
24,"Payze, Andrew",25y 364d,13 (7-0-6 53.85%),2 (0.15),←,
52,"Rehn, Shaun",21y 6d,25 (13-0-12 52.00%),8 (0.32),←,
39,"Ross, Jonathan",18y 294d,11 (7-0-4 63.64%),4 (0.36),←,
3,"Rowe, Stephen",26y 294d,10 (4-0-6 40.00%),6 (0.60),←,
7,"Smart, Nigel",23y 94d,36 (17-0-19 47.22%),2 (0.06),←,
4,"Tasker, Sean",24y 66d,21 (8-0-13 38.10%),8 (0.38),←,
12,"Tregenza, Simon",21y 167d,29 (15-0-14 51.72%),5 (0.17),←,
Totals,Totals,25y 31d,810 (395-3-412 48.77%),686 (0.85),,
C,"Cornes, Graham",44y 145d,43 (21-0-22 48.84%),,←,
