Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",24y 129d,79 (48-0-31 60.76%),20 (0.25),←,
21,"Barry, Leo",29y 316d,197 (115-0-82 58.38%),50 (0.25),←,
6,"Bolton, Craig",26y 304d,128 (79-0-49 61.72%),20 (0.16),99 (62-0-37 62.63%),10 (0.10)
24,"Bolton, Jude",27y 16d,165 (91-1-73 55.45%),81 (0.49),←,
32,"Buchanan, Amon",24y 172d,73 (44-0-29 60.27%),34 (0.47),←,
2,"Davis, Nick",27y 1d,148 (76-0-72 51.35%),201 (1.36),77 (46-0-31 59.74%),116 (1.51)
26,"Dempster, Sean",23y 70d,41 (27-0-14 65.85%),6 (0.15),←,
10,"Everitt, Peter",32y 332d,253 (93-2-158 37.15%),368 (1.45),1 (0-0-1 0.00%),1 (1.00)
12,"Fosdike, Nic",27y 33d,141 (76-1-64 54.26%),60 (0.43),←,
37,"Goodes, Adam",27y 82d,187 (103-1-83 55.35%),192 (1.03),←,
1,"Hall, Barry",30y 51d,205 (103-2-100 50.73%),496 (2.42),117 (69-1-47 59.40%),352 (3.01)
16,"Jolly, Darren",25y 145d,98 (53-0-45 54.08%),23 (0.23),50 (33-0-17 66.00%),12 (0.24)
17,"Kennelly, Tadhg",25y 273d,124 (76-0-48 61.29%),28 (0.23),←,
31,"Kirk, Brett",30y 157d,149 (85-1-63 57.38%),60 (0.40),←,
9,"Malceski, Nick",22y 228d,23 (19-0-4 82.61%),10 (0.43),←,
4,"Mathews, Ben",28y 122d,174 (96-1-77 55.46%),36 (0.21),←,
3,"McVeigh, Jarrad",21y 358d,59 (36-0-23 61.02%),31 (0.53),←,
5,"OKeefe, Ryan",26y 66d,119 (71-0-48 59.66%),132 (1.11),←,
19,"OLoughlin, Michael",30y 39d,248 (143-2-103 58.06%),422 (1.70),←,
47,"Phillips, Simon",19y 360d,5 (3-0-2 60.00%),2 (0.40),←,
25,"Richards, Ted",24y 79d,57 (34-0-23 59.65%),23 (0.40),24 (15-0-9 62.50%),4 (0.17)
38,"Vogels, Luke",23y 297d,15 (9-0-6 60.00%),10 (0.67),←,
Totals,Totals,26y 115d,2688 (1480-11-1197 55.06%),2305 (0.86),,
C,"Roos, Paul",43y 277d,110 (69-0-41 62.73%),,←,
