Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",28y 232d,178 (72-2-104 41.01%),39 (0.22),←,
4,"Aish, James",18y 239d,14 (4-0-10 28.57%),5 (0.36),←,
17,"Beams, Claye",22y 307d,22 (7-0-15 31.82%),17 (0.77),←,
8,"Bewick, Rohan",24y 268d,56 (23-0-33 41.07%),45 (0.80),←,
42,"Clarke, Justin",20y 229d,29 (11-0-18 37.93%),1 (0.03),←,
33,"Close, Michael",19y 340d,8 (1-0-7 12.50%),6 (0.75),←,
27,"Gardiner, Darcy",18y 286d,10 (3-0-7 30.00%),1 (0.10),←,
6,"Green, Josh",21y 315d,47 (21-0-26 44.68%),59 (1.26),←,
11,"Hanley, Pearce",25y 232d,89 (30-0-59 33.71%),31 (0.35),←,
2,"Harwood, Ryan",22y 332d,50 (20-0-30 40.00%),4 (0.08),←,
35,"Lester, Ryan",21y 313d,48 (19-0-29 39.58%),11 (0.23),←,
36,"Maguire, Matt",30y 36d,162 (79-1-82 49.07%),20 (0.12),63 (25-0-38 39.68%),1 (0.02)
12,"Martin, Stefan",27y 230d,67 (17-1-49 26.12%),27 (0.40),10 (3-0-7 30.00%),4 (0.40)
32,"Mayes, Sam",20y 46d,32 (14-0-18 43.75%),21 (0.66),←,
9,"McGrath, Ashley",31y 46d,210 (101-2-107 48.57%),165 (0.79),←,
25,"McStay, Daniel",19y 11d,2 (1-0-1 50.00%),,←,
21,"Merrett, Daniel",29y 205d,164 (71-3-90 44.21%),63 (0.38),←,
22,"Paparone, Marco",19y 305d,20 (6-0-14 30.00%),12 (0.60),←,
24,"Patfull, Joel",29y 210d,175 (70-3-102 40.86%),23 (0.13),←,
38,"Rockliff, Tom",24y 133d,96 (32-0-64 33.33%),49 (0.51),←,
28,"Taylor, Lewis",19y 138d,15 (4-0-11 26.67%),8 (0.53),←,
15,"Zorko, Dayne",25y 146d,53 (22-0-31 41.51%),55 (1.04),←,
Totals,Totals,23y 275d,1547 (628-12-907 40.59%),662 (0.43),,
C,"Leppitsch, Justin",38y 277d,15 (4-0-11 26.67%),,←,
