Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
25,"Austin, Logan",20y 339d,2 (1-0-1 50.00%),,←,
1,"Boak, Travis",27y 315d,189 (87-1-101 46.30%),115 (0.61),←,
5,"Broadbent, Matthew",25y 315d,136 (60-1-75 44.49%),46 (0.34),←,
33,"Byrne-Jones, Darcy",20y 265d,10 (5-0-5 50.00%),3 (0.30),←,
22,"Dixon, Charlie",25y 262d,77 (25-1-51 33.12%),122 (1.58),12 (6-0-6 50.00%),28 (2.33)
7,"Ebert, Brad",26y 70d,181 (80-1-100 44.48%),95 (0.52),105 (52-1-52 50.00%),62 (0.59)
9,"Gray, Robbie",28y 73d,145 (66-0-79 45.52%),196 (1.35),←,
46,"Gray, Sam",24y 131d,26 (17-0-9 65.38%),11 (0.42),←,
8,"Hartlett, Hamish",25y 302d,122 (55-1-66 45.49%),69 (0.57),←,
32,"Howard, Dougal",20y 78d,5 (3-0-2 60.00%),3 (0.60),←,
24,"Impey, Jarman",20y 338d,45 (25-0-20 55.56%),12 (0.27),←,
48,"Krakouer, Nathan",28y 37d,74 (34-0-40 45.95%),22 (0.30),61 (33-0-28 54.10%),14 (0.23)
3,"Neade, Jake",22y 13d,46 (26-0-20 56.52%),42 (0.91),←,
13,"OShea, Cameron",24y 90d,76 (35-0-41 46.05%),7 (0.09),←,
29,"Pittard, Jasper",25y 71d,88 (47-0-41 53.41%),11 (0.13),←,
21,"Polec, Jared",23y 243d,56 (32-0-24 57.14%),32 (0.57),40 (25-0-15 62.50%),23 (0.57)
14,"Stewart, Paul",28y 337d,96 (40-0-56 41.67%),33 (0.34),←,
12,"Trengove, Jackson",25y 222d,124 (51-1-72 41.53%),10 (0.08),←,
39,"Westhoff, Justin",29y 254d,193 (88-1-104 45.85%),242 (1.25),←,
16,"Wines, Ollie",21y 248d,74 (41-0-33 55.41%),34 (0.46),←,
20,"Wingard, Chad",22y 318d,99 (49-1-49 50.00%),169 (1.71),←,
40,"Young, Aaron",23y 188d,53 (26-1-26 50.00%),41 (0.77),←,
Totals,Totals,24y 238d,1917 (893-9-1015 46.58%),1315 (0.69),,
C,"Hinkley, Ken",49y 255d,82 (47-0-35 57.32%),,←,
