Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",20y 339d,12 (5-0-7 41.67%),23 (1.92),←,
7,"Allan, Ben",26y 323d,120 (70-0-50 58.33%),87 (0.73),22 (8-0-14 36.36%),15 (0.68)
33,"Burrows, Craig",22y 257d,19 (8-0-11 42.11%),23 (1.21),←,
24,"Burton, Matthew",25y 107d,17 (8-0-9 47.06%),6 (0.35),←,
13,"Chisholm, Scott",22y 98d,15 (7-0-8 46.67%),4 (0.27),←,
30,"Delaney, Tony",19y 250d,26 (10-1-15 40.38%),17 (0.65),11 (5-0-6 45.45%),8 (0.73)
19,"Dhurrkay, Gary",21y 183d,14 (5-0-9 35.71%),21 (1.50),←,
11,"Kickett, Dale",27y 122d,66 (31-0-35 46.97%),40 (0.61),20 (8-0-12 40.00%),
36,"Leach, Quenton",23y 14d,19 (7-0-12 36.84%),8 (0.42),←,
48,"Madigan, Greg",25y 222d,58 (33-0-25 56.90%),5 (0.09),18 (6-0-12 33.33%),1 (0.06)
9,"Mann, Peter",24y 361d,61 (26-0-35 42.62%),45 (0.74),22 (8-0-14 36.36%),33 (1.50)
43,"McGovern, Andrew",27y 149d,37 (10-1-26 28.38%),8 (0.22),17 (6-0-11 35.29%),1 (0.06)
8,"McManus, Shaun",19y 206d,18 (6-0-12 33.33%),13 (0.72),←,
47,"Merillo, Jamie",22y 280d,11 (3-0-8 27.27%),2 (0.18),←,
49,"Miller, Peter",26y 150d,16 (7-0-9 43.75%),15 (0.94),←,
21,"Muir, David",24y 48d,10 (2-0-8 20.00%),1 (0.10),←,
25,"Norrish, Jason",23y 220d,37 (17-0-20 45.95%),4 (0.11),17 (5-0-12 29.41%),2 (0.12)
10,"OReilly, Stephen",22y 298d,56 (27-0-29 48.21%),8 (0.14),20 (6-0-14 30.00%),3 (0.15)
23,"Parker, Shane",22y 197d,11 (5-0-6 45.45%),,←,
5,"Ridley, Todd",26y 204d,43 (22-0-21 51.16%),36 (0.84),18 (7-0-11 38.89%),15 (0.83)
34,"White, Jeff",18y 196d,6 (2-0-4 33.33%),3 (0.50),←,
Totals,Totals,23y 201d,672 (311-2-359 46.28%),369 (0.55),,
C,"Neesham, Gerard",40y 266d,22 (8-0-14 36.36%),,←,
