Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",10,6,9,19,,,,,3.0,1.0,2.0,1.0,,1.0,,6.0,11.0,,,2.0,,,82.0
14,"Bedford, Toby",4,1,4,8,,,,9.0,,3.0,2.0,1.0,,1.0,,5.0,3.0,,,2.0,,1.0,89.0
46,"Brown, Callum",6,,8,14,,,12.0,5.0,,3.0,5.0,3.0,3.0,1.0,,10.0,3.0,,,1.0,,,82.0
44,"Buckley, Jack",6,4,4,10,,,,3.0,3.0,,2.0,3.0,1.0,1.0,,7.0,6.0,,,12.0,,,92.0
5,"Cadman, Aaron",5,4,4,9,2,,,1.0,1.0,1.0,,3.0,,2.0,,4.0,3.0,2.0,1.0,3.0,1.0,1.0,83.0
17,"Callaghan, Finn",12,1,19,31,,1.0,,3.0,,5.0,3.0,2.0,2.0,,2.0,6.0,25.0,,,1.0,4.0,,78.0
3,"Coniglio, Stephen",8,2,5,13,3,,,3.0,1.0,1.0,2.0,1.0,1.0,,,4.0,9.0,,1.0,2.0,,,87.0
16 ↓,"Daniels, Brent",3,1,5,8,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,3.0,4.0,,,,,1.0,33.0
12,"Green, Tom",14,1,21,35,1,1.0,,4.0,3.0,9.0,9.0,4.0,,2.0,,11.0,24.0,,1.0,1.0,,,76.0
4,"Greene, Toby",16,5,7,23,3,3.0,,4.0,1.0,5.0,5.0,4.0,1.0,1.0,,13.0,10.0,1.0,3.0,2.0,,2.0,98.0
35 ↑,"Gruzewski, Max",,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,27.0
27,"Himmelberg, Harry",15,9,7,22,,,,2.0,9.0,,,2.0,2.0,,,4.0,15.0,,,12.0,,,93.0
39,"Idun, Connor",7,4,5,12,,,,1.0,2.0,2.0,1.0,1.0,,,,5.0,10.0,,,12.0,,,81.0
2,"Jones, Darcy",6,1,6,12,,,,4.0,2.0,4.0,1.0,6.0,1.0,2.0,,6.0,5.0,1.0,,1.0,,,83.0
25,"Keeffe, Lachlan",10,1,3,13,1,,14.0,6.0,3.0,1.0,4.0,7.0,1.0,6.0,,7.0,6.0,,1.0,3.0,,1.0,79.0
22,"Kelly, Josh",11,,12,23,,1.0,,10.0,2.0,5.0,3.0,3.0,,,,6.0,18.0,,,,,,84.0
30,"Leake, James",3,,,3,,,,1.0,,,,,1.0,,,2.0,1.0,,,,,,60.0
33,"OHalloran, Xavier",11,2,5,16,,1.0,,2.0,1.0,1.0,,6.0,,1.0,,5.0,7.0,,,,,1.0,78.0
18,"Stone, Conor",4,2,7,11,,,,2.0,3.0,1.0,,3.0,,,,4.0,9.0,,,1.0,1.0,,72.0
15,"Taylor, Sam",8,4,7,15,,,,,4.0,,,2.0,,1.0,,4.0,8.0,1.0,,6.0,,,97.0
8,"Ward, Callan",6,2,10,16,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,6.0,10.0,,,,,1.0,81.0
10,"Wehr, Jacob",9,1,7,16,1,1.0,,4.0,1.0,1.0,3.0,4.0,2.0,2.0,,5.0,11.0,,,2.0,,,81.0
6,"Whitfield, Lachie",19,5,15,34,,,,4.0,3.0,5.0,3.0,6.0,2.0,3.0,,10.0,20.0,,,4.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,56,170,363,11,11.0,26.0,71.0,44.0,52.0,48.0,65.0,19.0,26.0,2.0,133.0,218.0,5.0,7.0,67.0,6.0,8.0,
Opposition,Opposition,233,84,158,391,11,8.0,51.0,60.0,40.0,56.0,36.0,59.0,26.0,19.0,4.0,150.0,235.0,7.0,5.0,54.0,3.0,4.0,
