Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",23y 280d,106 (58-0-48 54.72%),104 (0.98),←,
15,"Cameron, Leon",29y 207d,217 (119-3-95 55.53%),90 (0.41),45 (26-0-19 57.78%),22 (0.49)
9,"Campbell, Wayne",29y 186d,226 (108-1-117 48.01%),140 (0.62),←,
14,"Fiora, Aaron",20y 343d,22 (16-0-6 72.73%),8 (0.36),←,
2,"Gaspar, Darren",25y 312d,147 (71-0-76 48.30%),14 (0.10),126 (64-0-62 50.79%),13 (0.10)
20,"Hall, Ray",21y 152d,19 (13-0-6 68.42%),8 (0.42),←,
1,"Hilton, Rory",22y 347d,56 (27-0-29 48.21%),40 (0.71),47 (24-0-23 51.06%),37 (0.79)
16,"Holland, Ben",24y 322d,113 (60-0-53 53.10%),113 (1.00),←,
23,"Houlihan, Adam",23y 356d,62 (35-1-26 57.26%),75 (1.21),1 (1-0-0 100.00%),
39,"Kellaway, Andrew",26y 125d,82 (44-0-38 53.66%),17 (0.21),←,
21,"King, Clinton",24y 4d,61 (30-0-31 49.18%),20 (0.33),30 (20-0-10 66.67%),7 (0.23)
33,"Knights, Matthew",31y 174d,264 (115-0-149 43.56%),137 (0.52),←,
27,"Krakouer, Andrew",19y 52d,4 (1-0-3 25.00%),5 (1.25),←,
5,"Ottens, Brad",22y 62d,80 (42-0-38 52.50%),103 (1.29),←,
12,"Richardson, Matthew",27y 9d,145 (73-0-72 50.34%),452 (3.12),←,
18,"Rodan, David",18y 171d,1 (1-0-0 100.00%),,←,
4,"Rogers, Matthew",28y 123d,161 (89-1-71 55.59%),150 (0.93),←,
10,"Stafford, Greg",27y 213d,131 (63-1-67 48.47%),59 (0.45),1 (1-0-0 100.00%),1 (1.00)
19,"Sziller, Steven",29y 103d,142 (68-1-73 48.24%),40 (0.28),24 (15-0-9 62.50%),2 (0.08)
32,"Tivendale, Greg",22y 343d,60 (32-0-28 53.33%),46 (0.77),←,
29,"Torney, Jason",24y 285d,97 (53-1-43 55.15%),11 (0.11),←,
36,"Zantuck, Ty",20y 41d,11 (5-0-6 45.45%),3 (0.27),←,
Totals,Totals,24y 274d,2207 (1123-9-1075 50.88%),1635 (0.74),,
C,"Frawley, Danny",38y 201d,48 (28-0-20 58.33%),,←,
