Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",17,5,7,24,,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,
8,"Allen, Tim",6,1,5,11,,,,1.0,,,,,,1.0,,,,,,,,,
7,"Ayres, Gary",15,4,6,21,,,,,,,,,1.0,,,,,,,,,,
29,"Baxter, Darren",8,6,7,15,,,1.0,1.0,,,,,,1.0,,,,,,,,,
5,"Collins, Andrew",10,5,5,15,,,,4.0,,,,,1.0,3.0,,,,,,,,,
3,"Condon, Anthony",16,4,7,23,2,,,5.0,,,,,2.0,3.0,,,,,,,,,
26,"Cooper, Paul",13,5,9,22,2,,,2.0,,,,,1.0,,,,,,,,,,
9,"Crawford, Shane",10,2,4,14,1,1.0,,2.0,,,,,3.0,,,,,,,,,,
40,"Crow, Scott",7,2,4,11,,,,,,,,,1.0,1.0,,,,,,,,,
13,"Dear, Paul",2,1,1,3,,,,,,,,,,2.0,,,,,,,,,
19,"Dunstall, Jason",16,8,3,19,4,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
16,"Gowers, Andrew",3,2,10,13,1,2.0,3.0,,,,,,,1.0,,,,,,,,,
6,"Hall, Tony",8,5,5,13,,,,,,,,,2.0,2.0,,,,,,,,,
17,"Hudson, Paul",24,9,6,30,7,2.0,,3.0,,,,,7.0,1.0,3.0,,,,,,,,
11,"Jarman, Darren",13,2,10,23,2,1.0,,4.0,,,,,2.0,4.0,,,,,,,,,
1,"Jencke, Ray",10,5,5,15,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
24,"Langford, Chris",8,3,12,20,,,,,,,,,4.0,1.0,2.0,,,,,,,,
12,"Lawrence, Stephen",10,4,10,20,,,10.0,,,,,,6.0,3.0,,,,,,,,,
21,"Nugent, Glenn",20,6,12,32,2,2.0,,3.0,,,,,2.0,1.0,,,,,,,,,
18,"Pritchard, Darrin",21,2,8,29,2,1.0,,3.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,81,136,373,23,14.0,14.0,31.0,,,,,37.0,29.0,5.0,,,,,,,,
Opposition,Opposition,190,59,110,300,11,8.0,22.0,30.0,,,,,29.0,37.0,1.0,,,,,,,,
