Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",4,2,4.0,8,1.0,,,4.0,,,1.0,3.0,1.0,1.0,,5,3,,,,,,93.0
4,"Aish, James",5,3,12.0,17,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,5,12,,,,,,77.0
31,"Andrews, Harris",3,3,6.0,9,,,,2.0,,,,2.0,2.0,2.0,,4,7,1.0,,5.0,,,84.0
9,"Beams, Dayne",18,8,14.0,32,2.0,,,3.0,2.0,1.0,5.0,3.0,1.0,2.0,,17,15,1.0,2.0,3.0,,,80.0
8 ↑,"Bewick, Rohan",5,3,3.0,8,,1.0,,3.0,,2.0,,,,,,3,5,2.0,1.0,,1.0,,68.0
45,"Bourke, Jordon",3,3,3.0,6,,,5.0,,,,,1.0,,1.0,,2,4,1.0,2.0,3.0,,1.0,84.0
3,"Christensen, Allen",8,5,11.0,19,,1.0,,,2.0,3.0,2.0,1.0,4.0,1.0,,7,12,,,,,1.0,78.0
42,"Clarke, Justin",7,7,7.0,14,,,,,,4.0,,2.0,,,,4,10,,,7.0,,,92.0
27 ↓,"Gardiner, Darcy",6,4,,6,,,,2.0,2.0,,,1.0,,,,1,5,1.0,,1.0,,,20.0
11,"Hanley, Pearce",19,6,14.0,33,1.0,,2.0,3.0,3.0,5.0,4.0,1.0,1.0,,,11,21,,,2.0,2.0,,83.0
23,"Leuenberger, Matthew",5,1,6.0,11,,,42.0,4.0,,3.0,2.0,3.0,1.0,2.0,,3,8,,,2.0,,,87.0
32,"Mayes, Sam",13,9,4.0,17,,1.0,,1.0,1.0,2.0,,2.0,1.0,,,2,14,1.0,,1.0,1.0,,88.0
25,"McStay, Daniel",4,2,2.0,6,,,,1.0,,1.0,,1.0,,,,6,2,1.0,,,,,89.0
21,"Merrett, Daniel",7,5,6.0,13,,,,,1.0,1.0,,3.0,,2.0,,6,9,,,9.0,,,98.0
22,"Paparone, Marco",16,9,9.0,25,,1.0,,2.0,3.0,,,2.0,1.0,,,5,20,,1.0,6.0,2.0,,88.0
30,"Redden, Jack",12,2,12.0,24,,,4.0,8.0,4.0,4.0,9.0,2.0,1.0,1.0,,14,10,,,2.0,,1.0,80.0
10,"Rich, Daniel",11,3,7.0,18,,,,1.0,6.0,2.0,,,2.0,,,6,10,,,3.0,,,78.0
18,"Robertson, Nick",11,8,10.0,21,,,,3.0,3.0,2.0,3.0,6.0,,2.0,,5,18,,,3.0,2.0,,87.0
38,"Rockliff, Tom",15,5,12.0,27,,,,11.0,4.0,5.0,5.0,2.0,3.0,1.0,,13,15,,,,,,83.0
14,"Staker, Brent",8,5,3.0,11,,3.0,,,,2.0,,,1.0,,,5,8,,1.0,4.0,,,90.0
28,"Taylor, Lewis",6,2,9.0,15,,,,1.0,1.0,3.0,2.0,1.0,,,,4,9,,,,3.0,1.0,89.0
15,"Zorko, Dayne",20,6,10.0,30,3.0,,,3.0,3.0,6.0,6.0,6.0,,1.0,1.0,13,18,,,1.0,1.0,,83.0
Totals,Totals,206,101,164.0,370,7.0,7.0,53.0,53.0,35.0,47.0,40.0,43.0,20.0,17.0,1.0,141,235,8.0,7.0,52.0,12.0,4.0,
Opposition,Opposition,208,88,192.0,400,10.0,10.0,55.0,83.0,34.0,48.0,42.0,46.0,17.0,20.0,5.0,141,258,8.0,8.0,32.0,2.0,8.0,
