Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",22y 67d,40 (25-0-15 62.50%),11 (0.28),←,
21,"Bradley, Craig",33y 193d,251 (157-2-92 62.95%),186 (0.74),←,
20,"Brown, Fraser",26y 259d,125 (75-1-49 60.40%),81 (0.65),←,
39,"Christou, Ang",25y 108d,102 (70-1-31 69.12%),17 (0.17),←,
6,"Clape, Matt",27y 341d,75 (55-0-20 73.33%),59 (0.79),46 (34-0-12 73.91%),45 (0.98)
36,"Hamill, Aaron",19y 257d,10 (4-0-6 40.00%),6 (0.60),←,
13,"Hanna, Mil",31y 29d,184 (107-2-75 58.70%),81 (0.44),←,
33,"Hogg, Matthew",28y 134d,137 (75-3-59 55.84%),35 (0.26),78 (51-1-26 66.03%),31 (0.40)
4,"Kernahan, Stephen",33y 245d,238 (150-2-86 63.45%),722 (3.03),←,
43,"Koutoufides, Anthony",24y 106d,91 (59-1-31 65.38%),62 (0.68),←,
22,"Manton, Glenn",23y 337d,63 (40-0-23 63.49%),16 (0.25),42 (29-0-13 69.05%),12 (0.29)
5,"McKay, Andrew",26y 294d,92 (63-1-28 69.02%),17 (0.18),←,
18,"Murphy, Justin",21y 10d,34 (21-0-13 61.76%),35 (1.03),22 (12-0-10 54.55%),26 (1.18)
19,"Pearce, Brad",25y 261d,44 (32-0-12 72.73%),89 (2.02),42 (32-0-10 76.19%),88 (2.10)
7,"Ratten, Brett",25y 297d,127 (79-0-48 62.20%),32 (0.25),←,
14,"Sexton, Michael",26y 60d,136 (87-1-48 64.34%),12 (0.09),←,
1,"Silvagni, Stephen",29y 338d,215 (141-1-73 65.81%),127 (0.59),←,
11,"Spalding, Earl",32y 54d,209 (140-1-68 67.22%),169 (0.81),100 (70-1-29 70.50%),106 (1.06)
30,"White, Adam",21y 115d,3 (1-0-2 33.33%),4 (1.33),←,
8,"Whitnall, Lance",17y 254d,5 (2-0-3 40.00%),8 (1.60),←,
2,"Williams, Greg",33y 216d,240 (144-1-95 60.21%),209 (0.87),99 (68-1-30 69.19%),81 (0.82)
Totals,Totals,26y 189d,2421 (1527-17-877 63.07%),1978 (0.82),,
C,"Parkin, David",54y 234d,429 (258-2-169 60.37%),,266 (171-2-93 64.66%),
