Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",28y 283d,121 (69-0-52 57.02%),5 (0.04),57 (40-0-17 70.18%),
14,"Bergman, Miles",21y 240d,47 (32-0-15 68.09%),13 (0.28),←,
10,"Boak, Travis",34y 318d,338 (177-1-160 52.51%),201 (0.59),←,
26,"Bonner, Riley",26y 100d,91 (59-0-32 64.84%),13 (0.14),←,
3,"Burton, Ryan",26y 135d,128 (78-1-49 61.33%),20 (0.16),81 (53-0-28 65.43%),15 (0.19)
9,"Butters, Zak",22y 280d,82 (52-0-30 63.41%),50 (0.61),←,
33,"Byrne-Jones, Darcy",27y 268d,163 (98-0-65 60.12%),16 (0.10),←,
22,"Dixon, Charlie",32y 265d,198 (103-1-94 52.27%),327 (1.65),133 (84-0-49 63.16%),233 (1.75)
28,"Drew, Willem",24y 257d,70 (45-0-25 64.29%),14 (0.20),←,
6,"Farrell, Kane",24y 90d,61 (39-0-22 63.93%),39 (0.64),←,
11,"Finlayson, Jeremy",27y 126d,98 (57-3-38 59.69%),139 (1.42),32 (21-0-11 65.63%),49 (1.53)
18,"Horne-Francis, Jason",19y 359d,31 (14-0-17 45.16%),12 (0.39),14 (12-0-2 85.71%),8 (0.57)
5,"Houston, Dan",26y 34d,135 (87-0-48 64.44%),30 (0.22),←,
29,"Lycett, Scott",30y 262d,142 (93-0-49 65.49%),61 (0.43),67 (45-0-22 67.16%),16 (0.24)
4,"Marshall, Todd",24y 250d,87 (60-0-27 68.97%),123 (1.41),←,
41,"McEntee, Jed",22y 120d,21 (15-0-6 71.43%),16 (0.76),←,
12,"McKenzie, Trent",31y 73d,158 (68-0-90 43.04%),23 (0.15),52 (39-0-13 75.00%),1 (0.02)
47,"Narkle, Quinton",25y 194d,42 (28-0-14 66.67%),20 (0.48),1 (1-0-0 100.00%),2 (2.00)
2,"Powell-Pepper, Sam",25y 158d,128 (81-0-47 63.28%),89 (0.70),←,
20,"Rozee, Connor",23y 144d,95 (61-0-34 64.21%),87 (0.92),←,
8,"Sinn, Josh",20y 159d,4 (3-0-1 75.00%),,←,
23,"Williams, Dylan",21y 349d,12 (12-0-0 100.00%),,←,
16,"Wines, Ollie",28y 251d,217 (130-0-87 59.91%),91 (0.42),←,
Totals,Totals,25y 364d,2469 (1461-6-1002 59.17%),1389 (0.56),,
C,"Hinkley, Ken",56y 258d,237 (143-0-94 60.34%),,←,
