Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",18,6,10,28,,,,5.0,,,,,1.0,2.0,,,,,,,,,
8,"Anderson, Dean",7,1,5,12,,,,,,,,,,1.0,,,,,,,,,
7,"Ayres, Gary",7,2,7,14,,,,4.0,,,,,1.0,,,,,,,,,,
23,"Brereton, Dermott",7,2,7,14,2,1.0,,1.0,,,,,3.0,3.0,,,,,,,,,
4,"Collins, Andrew",6,2,7,13,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
3,"Condon, Anthony",7,1,13,20,,,1.0,1.0,,,,,2.0,5.0,,,,,,,,,
13,"Dear, Paul",6,3,4,10,,,2.0,1.0,,,,,,2.0,,,,,,,,,
19,"Dunstall, Jason",5,4,2,7,3,1.0,,1.0,,,,,,1.0,,,,,,,,,
6,"Hall, Tony",8,3,1,9,1,,1.0,,,,,,2.0,2.0,,,,,,,,,
33,"Hudson, Paul",9,1,4,13,,1.0,,,,,,,1.0,2.0,,,,,,,,,
11,"Jarman, Darren",12,,9,21,2,,,3.0,,,,,,5.0,,,,,,,,,
24,"Langford, Chris",5,,2,7,,,,,,,,,1.0,1.0,,,,,,,,,
12,"Lawrence, Stephen",12,3,9,21,,,21.0,,,,,,1.0,3.0,2.0,,,,,,,,
31,"Madigan, Greg",4,1,5,9,,,2.0,,,,,,2.0,2.0,,,,,,,,,
2,"Mew, Chris",17,4,1,18,,,2.0,,,,,,2.0,1.0,,,,,,,,,
35,"Morrissey, James",8,2,7,15,2,1.0,,,,,,,,1.0,,,,,,,,,
44,"Platten, John",15,,7,22,,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
18,"Pritchard, Darrin",9,4,4,13,1,1.0,,,,,,,2.0,3.0,,,,,,,,,
17,"Tuck, Michael",7,2,3,10,,,,1.0,,,,,2.0,1.0,,,,,,,,,
10,"Wittman, Chris",10,1,4,14,,,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,42,111,290,11,9.0,29.0,20.0,,,,,26.0,37.0,2.0,,,,,,,,
Opposition,Opposition,204,57,88,292,15,9.0,38.0,26.0,,,,,37.0,26.0,4.0,,,,,,,,
