Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",12,2,27,39,,,,3.0,1.0,5.0,6.0,7.0,2.0,1.0,,19.0,21.0,,1.0,2.0,2.0,,81.0
11,"Blair, Jarryd",6,2,10,16,1,,,3.0,,,1.0,3.0,1.0,1.0,,10.0,9.0,,,,1.0,,73.0
29,"Broomhead, Tim",3,,14,17,,2.0,,2.0,1.0,1.0,2.0,2.0,,1.0,,9.0,8.0,,,1.0,,,82.0
25,"Crisp, Jack",12,6,7,19,1,,,3.0,3.0,,3.0,4.0,1.0,1.0,,7.0,12.0,,1.0,2.0,,,80.0
5,"Elliott, Jamie",5,4,1,6,,1.0,,1.0,,,,2.0,,,,2.0,4.0,,2.0,1.0,,,73.0
1,"Fasolo, Alex",5,4,4,9,1,3.0,,2.0,1.0,,,,,,,4.0,6.0,,3.0,1.0,,,88.0
6,"Goldsack, Tyson",4,2,11,15,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,8.0,7.0,,,5.0,,,83.0
19,"Greenwood, Levi",8,2,9,17,,1.0,,1.0,1.0,2.0,1.0,4.0,2.0,1.0,,7.0,10.0,,2.0,1.0,,1.0,77.0
4,"Grundy, Brodie",11,7,10,21,,,37.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,6.0,15.0,,,1.0,1.0,,86.0
32,"Hoskin-Elliott, Will",8,5,6,14,2,1.0,,2.0,,6.0,,1.0,,,,4.0,11.0,,1.0,5.0,,,88.0
38,"Howe, Jeremy",14,10,7,21,,,,5.0,8.0,3.0,1.0,2.0,2.0,,,9.0,11.0,3.0,,7.0,1.0,,96.0
37,"Maynard, Brayden",11,3,7,18,,,,3.0,3.0,4.0,3.0,5.0,1.0,1.0,,4.0,14.0,,,3.0,1.0,,83.0
30,"Moore, Darcy",5,4,1,6,,1.0,,1.0,,3.0,,2.0,,1.0,,3.0,5.0,1.0,1.0,3.0,,1.0,72.0
10,"Pendlebury, Scott",6,2,19,25,,1.0,,5.0,,3.0,8.0,1.0,1.0,,,12.0,12.0,,,3.0,,1.0,77.0
31,"Ramsay, Jackson",10,5,9,19,,,,3.0,5.0,1.0,,3.0,,2.0,,4.0,15.0,,,2.0,,,80.0
20,"Reid, Ben",17,11,3,20,,,,1.0,6.0,1.0,,1.0,3.0,,,6.0,13.0,2.0,,7.0,,,81.0
41,"Schade, Henry",10,4,4,14,1,,,,4.0,1.0,1.0,,,,,6.0,7.0,1.0,,4.0,,,88.0
22,"Sidebottom, Steele",22,7,9,31,,,,2.0,2.0,4.0,2.0,6.0,,,,4.0,27.0,,,2.0,,,87.0
40,"Smith, Josh",13,7,4,17,,,,5.0,3.0,3.0,,1.0,1.0,,,4.0,13.0,,,1.0,,,82.0
7,"Treloar, Adam",12,2,16,28,,1.0,,6.0,3.0,4.0,8.0,6.0,3.0,3.0,,14.0,15.0,,,1.0,1.0,,79.0
18,"Varcoe, Travis",7,3,6,13,,,,4.0,2.0,2.0,,,1.0,,,6.0,7.0,1.0,1.0,3.0,,1.0,80.0
9,"White, Jesse",3,2,3,6,1,1.0,2.0,,,2.0,,2.0,,2.0,,4.0,4.0,,,1.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,94,187,391,7,13.0,39.0,56.0,47.0,50.0,40.0,58.0,20.0,17.0,1.0,152.0,246.0,8.0,12.0,56.0,7.0,4.0,
Opposition,Opposition,248,137,170,418,9,15.0,27.0,87.0,39.0,66.0,22.0,53.0,17.0,20.0,5.0,138.0,280.0,19.0,18.0,47.0,12.0,5.0,
