Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvey, Mark",12.0,5.0,3.0,15.0,,3.0,,2.0,2.0,3.0,,,,,,1.0,15.0,,1.0,2.0,3.0,,
11,"Bandy, Daniel",10.0,9.0,6.0,16.0,3.0,,5.0,1.0,1.0,2.0,1.0,2.0,2.0,,,7.0,9.0,2.0,3.0,1.0,,,
18,"Bartlett, Trent",3.0,1.0,1.0,4.0,,,,,2.0,,1.0,1.0,1.0,,,1.0,2.0,,,5.0,2.0,,
40,"Birss, Shane",3.0,2.0,,3.0,,,,,,1.0,,1.0,,,,,3.0,,,,,,
17,"Brown, Nathan",15.0,4.0,7.0,22.0,1.0,1.0,,1.0,3.0,4.0,3.0,1.0,1.0,,,6.0,14.0,1.0,,2.0,4.0,,
16,"Croft, Matthew",9.0,3.0,6.0,15.0,,,,1.0,4.0,,1.0,3.0,1.0,3.0,,7.0,8.0,,,8.0,1.0,,
14,"Darcy, Luke",8.0,3.0,15.0,23.0,,,15.0,4.0,1.0,4.0,13.0,2.0,3.0,2.0,3.0,19.0,4.0,1.0,,,,,
28,"Dimattina, Paul",1.0,1.0,5.0,6.0,,,,,1.0,,,,,,,4.0,2.0,,,1.0,,,
10,"Eagleton, Nathan",8.0,6.0,7.0,15.0,1.0,2.0,,1.0,,3.0,1.0,2.0,1.0,1.0,,6.0,10.0,1.0,1.0,,,,
4,"Garlick, Simon",16.0,5.0,6.0,22.0,1.0,,,5.0,,3.0,2.0,3.0,1.0,,,8.0,15.0,,,2.0,,,
13,"Giansiracusa, Daniel",10.0,8.0,8.0,18.0,,,,,3.0,4.0,3.0,,,,,8.0,12.0,,,2.0,3.0,,
9,"Gilbee, Lindsay",11.0,6.0,5.0,16.0,1.0,3.0,,2.0,,4.0,,1.0,,1.0,,3.0,13.0,,2.0,1.0,1.0,,
3,"Grant, Chris",5.0,3.0,9.0,14.0,3.0,1.0,,2.0,,1.0,,5.0,1.0,2.0,,7.0,7.0,1.0,2.0,,,,
33,"Hargrave, Ryan",,,,,,,,,1.0,,,,,,,,,,,4.0,,,
22,"Harrison, Ben",14.0,5.0,7.0,21.0,,1.0,,,4.0,1.0,,6.0,1.0,1.0,,9.0,11.0,3.0,1.0,1.0,,,
6,"Johnson, Brad",13.0,2.0,6.0,19.0,2.0,1.0,,1.0,3.0,4.0,3.0,2.0,1.0,1.0,,6.0,12.0,,,1.0,,,
35,"Kretiuk, Steven",6.0,2.0,2.0,8.0,,,,1.0,3.0,,3.0,,,,,4.0,3.0,,,7.0,1.0,,
39,"Liberatore, Tony",3.0,1.0,2.0,5.0,,,,,2.0,1.0,,2.0,,1.0,,3.0,2.0,,,,,,
2,"Murphy, Robert",4.0,2.0,2.0,6.0,,,,2.0,2.0,,,2.0,,2.0,,2.0,4.0,,,2.0,2.0,,
12,"Saunders, Nathan",5.0,4.0,,5.0,1.0,,,1.0,,3.0,,1.0,,,,1.0,4.0,1.0,1.0,1.0,,,
5,"Smith, Rohan",15.0,12.0,12.0,27.0,1.0,,,2.0,6.0,3.0,3.0,1.0,,1.0,,6.0,20.0,1.0,,3.0,3.0,,
7,"West, Scott",12.0,4.0,16.0,28.0,,,,5.0,3.0,4.0,3.0,1.0,3.0,,2.0,18.0,12.0,1.0,,2.0,1.0,,
Totals,Totals,183.0,88.0,125.0,308.0,14.0,12.0,20.0,31.0,41.0,45.0,37.0,36.0,16.0,15.0,5.0,126.0,182.0,12.0,11.0,45.0,21.0,,
Opposition,Opposition,169.0,74.0,135.0,304.0,9.0,14.0,25.0,50.0,28.0,56.0,31.0,38.0,15.0,16.0,1.0,109.0,194.0,9.0,13.0,44.0,20.0,,
