Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",25y 210d,123 (48-1-74 39.43%),45 (0.37),92 (45-1-46 49.46%),33 (0.36)
14,"Aish, James",23y 161d,73 (28-0-45 38.36%),23 (0.32),41 (20-0-21 48.78%),15 (0.37)
11,"Beams, Dayne",29y 65d,172 (89-2-81 52.33%),170 (0.99),114 (78-2-34 69.30%),121 (1.06)
17,"Brown, Callum",20y 356d,16 (6-0-10 37.50%),5 (0.31),←,
46,"Cox, Mason",28y 35d,49 (27-0-22 55.10%),59 (1.20),←,
25,"Crisp, Jack",25y 198d,115 (55-1-59 48.26%),45 (0.39),97 (48-1-48 50.00%),35 (0.36)
2,"de Goey, Jordan",23y 34d,76 (40-1-35 53.29%),98 (1.29),←,
5,"Elliott, Jamie",26y 240d,94 (54-1-39 57.98%),147 (1.56),←,
4,"Grundy, Brodie",25y 3d,113 (59-1-53 52.65%),36 (0.32),←,
38,"Howe, Jeremy",28y 293d,167 (55-1-111 33.23%),88 (0.53),67 (33-1-33 50.00%),8 (0.12)
8,"Langdon, Tom",24y 313d,85 (44-1-40 52.35%),3 (0.04),←,
37,"Maynard, Brayden",22y 210d,78 (36-1-41 46.79%),14 (0.18),←,
41,"Mihocek, Brody",26y 73d,21 (14-0-7 66.67%),36 (1.71),←,
30,"Moore, Darcy",23y 83d,59 (23-1-35 39.83%),61 (1.03),←,
10,"Pendlebury, Scott",31y 101d,282 (170-2-110 60.64%),167 (0.59),←,
21,"Phillips, Tom",22y 346d,55 (30-1-24 55.45%),30 (0.55),←,
23,"Roughead, Jordan",28y 166d,143 (66-0-77 46.15%),34 (0.24),5 (3-0-2 60.00%),
22,"Sidebottom, Steele",28y 106d,216 (132-3-81 61.81%),152 (0.70),←,
1,"Stephenson, Jaidyn",20y 93d,31 (20-0-11 64.52%),44 (1.42),←,
24,"Thomas, Josh",27y 199d,72 (45-1-26 63.19%),69 (0.96),←,
7,"Treloar, Adam",26y 40d,144 (52-1-91 36.46%),90 (0.63),65 (32-1-32 50.00%),42 (0.65)
18,"Varcoe, Travis",31y 8d,209 (151-0-58 72.25%),162 (0.78),71 (37-0-34 52.11%),32 (0.45)
Totals,Totals,25y 318d,2393 (1244-19-1130 51.98%),1578 (0.66),,
C,"Buckley, Nathan",46y 266d,167 (90-1-76 54.19%),,←,
