Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",25y 197d,77 (38-0-39 49.35%),8 (0.10),←,
26,"Bickley, Mark",32y 322d,240 (119-0-121 49.58%),71 (0.30),←,
35,"Biglands, Rhett",24y 291d,38 (20-0-18 52.63%),11 (0.29),←,
10,"Bode, Matthew",22y 358d,42 (19-0-23 45.24%),36 (0.86),13 (8-0-5 61.54%),11 (0.85)
24,"Burton, Brett",24y 49d,56 (26-0-30 46.43%),65 (1.16),←,
4,"Clarke, Matthew",28y 277d,167 (80-2-85 48.50%),26 (0.16),37 (18-0-19 48.65%),7 (0.19)
1,"Crowell, Andrew",24y 311d,27 (12-0-15 44.44%),10 (0.37),←,
11,"Doughty, Michael",22y 321d,17 (12-0-5 70.59%),9 (0.53),←,
9,"Edwards, Tyson",25y 320d,138 (70-0-68 50.72%),79 (0.57),←,
21,"Gallagher, James",22y 217d,11 (5-0-6 45.45%),3 (0.27),←,
36,"Goodwin, Simon",25y 178d,107 (58-0-49 54.21%),50 (0.47),←,
34,"Hart, Ben",27y 348d,236 (118-1-117 50.21%),42 (0.18),←,
18,"Johncock, Graham",19y 244d,12 (8-0-4 66.67%),6 (0.50),←,
40,"Ladhams, Chris",21y 244d,15 (8-0-7 53.33%),5 (0.33),←,
3,"Massie, Kris",22y 23d,51 (31-0-20 60.78%),15 (0.29),8 (5-0-3 62.50%),3 (0.38)
16,"McGregor, Ken",21y 144d,39 (17-0-22 43.59%),17 (0.44),←,
23,"McLeod, Andrew",25y 322d,157 (80-0-77 50.96%),167 (1.06),←,
32,"Ricciuto, Mark",27y 14d,204 (97-1-106 47.79%),154 (0.75),←,
27,"Schell, Daniel",22y 153d,26 (9-0-17 34.62%),20 (0.77),10 (7-0-3 70.00%),9 (0.90)
7,"Smart, Nigel",33y 32d,240 (118-1-121 49.38%),108 (0.45),←,
20,"Stenglein, Tyson",21y 341d,52 (29-0-23 55.77%),9 (0.17),←,
19,"Stevens, Mark",26y 240d,98 (56-0-42 57.14%),76 (0.78),77 (40-0-37 51.95%),56 (0.73)
Totals,Totals,25y 9d,2050 (1030-5-1015 50.24%),987 (0.48),,
C,"Ayres, Gary",41y 267d,173 (94-1-78 54.62%),,57 (29-0-28 50.88%),
