Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Leigh",5,3,2,7,,2.0,1.0,4.0,1.0,3.0,,2.0,,1.0,,2.0,5.0,,,5.0,,,91.0
43,"Campbell, Matt",8,1,4,12,1,,,4.0,,4.0,4.0,,3.0,,,7.0,5.0,,,4.0,3.0,1.0,72.0
27,"Edwards, Aaron",7,6,3,10,1,1.0,,1.0,,,,5.0,,,,5.0,5.0,1.0,5.0,2.0,,1.0,91.0
24,"Firrito, Michael",2,1,11,13,,,,1.0,4.0,1.0,,3.0,1.0,1.0,,6.0,7.0,1.0,,6.0,,,100.0
38,"Gibson, Josh",3,4,10,13,,,,1.0,6.0,,,1.0,1.0,,,8.0,5.0,1.0,,3.0,,,79.0
6,"Grant, Shannon",3,2,2,5,,,,1.0,,1.0,,1.0,,,,2.0,4.0,,,,,1.0,75.0
15,"Green, Kasey",9,4,4,13,,,,3.0,2.0,2.0,2.0,4.0,2.0,2.0,,5.0,9.0,,2.0,1.0,,,81.0
31,"Hale, David",11,6,3,14,2,1.0,12.0,1.0,,3.0,,2.0,,1.0,,1.0,12.0,,2.0,,,,84.0
4,"Harris, Daniel",11,7,18,29,,,,15.0,3.0,4.0,7.0,5.0,3.0,3.0,1.0,12.0,18.0,,,1.0,,1.0,82.0
29,"Harvey, Brent",12,4,10,22,2,1.0,,3.0,2.0,2.0,,3.0,1.0,,,5.0,16.0,,1.0,,,,89.0
21,"Jones, Corey",6,4,2,8,1,1.0,,3.0,,,1.0,4.0,,1.0,,4.0,5.0,1.0,3.0,,,1.0,77.0
1,"McIntosh, Hamish",13,3,4,17,,,11.0,1.0,,4.0,2.0,5.0,1.0,1.0,,6.0,8.0,1.0,,2.0,,,74.0
20,"Petrie, Drew",11,5,4,15,1,,3.0,5.0,2.0,3.0,1.0,2.0,1.0,,,3.0,12.0,,1.0,4.0,,1.0,100.0
30,"Pratt, Daniel",6,5,9,15,,,,1.0,4.0,1.0,2.0,2.0,1.0,2.0,,6.0,9.0,,,5.0,1.0,1.0,82.0
3,"Rawlings, Brady",5,4,9,14,,,,1.0,1.0,1.0,,,,,,1.0,13.0,,,,,,96.0
32,"Sansbury, Eddie",13,6,7,20,,,,,,3.0,2.0,2.0,1.0,,,4.0,14.0,,,2.0,,,86.0
7,"Simpson, Adam",13,4,9,22,,,2.0,4.0,2.0,5.0,3.0,3.0,,2.0,,9.0,13.0,,,3.0,,2.0,80.0
9,"Sinclair, Jess",13,6,6,19,,,,2.0,4.0,2.0,1.0,1.0,,,,2.0,16.0,,,,1.0,,74.0
19,"Swallow, Andrew",9,3,6,15,1,,1.0,5.0,3.0,2.0,2.0,,3.0,,,8.0,9.0,,,1.0,,,55.0
12,"Thomas, Lindsay",2,2,3,5,,1.0,,,,,,2.0,1.0,1.0,,1.0,5.0,,,,,,48.0
36,"Watt, Shannon",6,3,6,12,,,,2.0,2.0,,,,,,,5.0,7.0,,,2.0,,,100.0
8,"Wells, Daniel",13,4,8,21,1,1.0,1.0,5.0,3.0,7.0,6.0,1.0,2.0,,,8.0,13.0,,1.0,4.0,1.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,87,140,321,10,10.0,31.0,63.0,39.0,48.0,33.0,48.0,21.0,15.0,1.0,110.0,210.0,5.0,15.0,45.0,6.0,9.0,
Opposition,Opposition,215,106,163,378,13,13.0,33.0,67.0,34.0,58.0,27.0,59.0,15.0,21.0,5.0,119.0,255.0,7.0,13.0,47.0,14.0,9.0,
