St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
38,"Boxshall, Hugh",19y 16d,7 (3-0-4 42.86%),1 (0.14),←,
13,"Byrnes, Ryan",24y 85d,79 (41-0-38 51.90%),14 (0.18),←,
47,"Caminiti, Anthony",21y 230d,52 (21-0-31 40.38%),38 (0.73),←,
11,"Clark, Hunter",26y 123d,109 (49-1-59 45.41%),14 (0.13),←,
4,"Collard, Lance",20y 123d,13 (5-0-8 38.46%),6 (0.46),←,
40,"Hall, Max",23y 103d,19 (6-0-13 31.58%),19 (1.00),←,
24,"Hastie, Angus",19y 311d,13 (5-0-8 38.46%),1 (0.08),←,
1,"Higgins, Jack",26y 130d,141 (76-1-64 54.26%),197 (1.40),98 (46-0-52 46.94%),168 (1.71)
8,"Hill, Bradley",32y 18d,273 (155-0-118 56.78%),109 (0.40),124 (61-0-63 49.19%),30 (0.24)
3,"Jones, Zak",30y 134d,160 (82-0-78 51.25%),36 (0.22),70 (33-0-37 47.14%),13 (0.19)
6,"Macrae, Jack",30y 358d,266 (138-0-128 51.88%),60 (0.23),17 (5-0-12 29.41%),1 (0.06)
19,"Marshall, Rowan",29y 245d,152 (69-0-83 45.39%),76 (0.50),←,
10,"Owens, Mitch",21y 306d,71 (32-0-39 45.07%),73 (1.03),←,
27,"Schoenmaker, Arie",20y 201d,7 (2-0-5 28.57%),,←,
43,"Sharman, Cooper",25y 2d,66 (28-0-38 42.42%),72 (1.09),←,
35,"Sinclair, Jack",30y 165d,206 (90-1-115 43.93%),68 (0.33),←,
9,"Steele, Jack",29y 226d,198 (85-1-112 43.18%),70 (0.35),181 (77-1-103 42.82%),61 (0.34)
14,"Stocker, Liam",25y 185d,80 (32-0-48 40.00%),2 (0.03),52 (24-0-28 46.15%),
26,"Tauru, Alix",18y 253d,6 (1-0-5 16.67%),1 (0.17),←,
7,"Wanganeen-Milera, Nasiah",22y 155d,82 (38-0-44 46.34%),21 (0.26),←,
44,"Wilkie, Callum",29y 139d,151 (71-0-80 47.02%),1 (0.01),←,
2,"Windhager, Marcus",22y 72d,71 (30-0-41 42.25%),10 (0.14),←,
32,"Wood, Mason",31y 317d,152 (75-0-77 49.34%),146 (0.96),87 (45-0-42 51.72%),70 (0.80)
Totals,Totals,25y 106d,2374 (1134-4-1236 47.77%),1035 (0.44),,
C,"Lyon, Ross",58y 261d,371 (202-5-164 55.12%),,187 (106-4-77 57.75%),
