North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",22y 200d,18 (10-0-8 55.56%),6 (0.33),8 (3-0-5 37.50%),2 (0.25)
18,"Atley, Shaun",23y 342d,130 (73-0-57 56.15%),16 (0.12),←,
50,"Brown, Ben",23y 274d,53 (36-0-17 67.92%),88 (1.66),←,
10,"Cunnington, Ben",25y 51d,143 (80-0-63 55.94%),57 (0.40),←,
15,"Dal Santo, Nick",32y 180d,320 (184-5-131 58.28%),156 (0.49),60 (39-0-21 65.00%),16 (0.27)
38,"Daw, Majak",25y 162d,23 (10-0-13 43.48%),21 (0.91),←,
14,"Dumont, Trent",21y 51d,18 (6-0-12 33.33%),7 (0.39),←,
11,"Firrito, Michael",32y 267d,273 (140-2-131 51.65%),29 (0.11),←,
43,"Gibson, Sam",30y 85d,106 (63-0-43 59.43%),46 (0.43),←,
22,"Goldstein, Todd",28y 50d,169 (92-1-76 54.73%),88 (0.52),←,
6,"Hansen, Lachlan",28y 3d,136 (69-1-66 51.10%),76 (0.56),←,
29,"Harvey, Brent",38y 98d,430 (235-3-192 55.00%),516 (1.20),←,
34,"Macmillan, Jamie",24y 332d,102 (57-0-45 55.88%),41 (0.40),←,
2,"McKenzie, Brad",23y 83d,37 (17-0-20 45.95%),6 (0.16),←,
17,"Mullett, Aaron",24y 179d,65 (35-0-30 53.85%),26 (0.40),←,
20,"Petrie, Drew",33y 310d,314 (159-3-152 51.11%),428 (1.36),←,
9,"Swallow, Andrew",29y 79d,206 (107-1-98 52.18%),76 (0.37),←,
25,"Tarrant, Robbie",27y 117d,82 (44-0-38 53.66%),41 (0.50),←,
12,"Thomas, Lindsay",28y 174d,194 (98-2-94 51.03%),317 (1.63),←,
16,"Thompson, Scott",30y 103d,179 (90-2-87 50.84%),6 (0.03),←,
8,"Wells, Daniel",31y 199d,241 (125-2-114 52.28%),150 (0.62),←,
7,"Ziebell, Jack",25y 174d,145 (75-0-70 51.72%),88 (0.61),←,
Totals,Totals,27y 276d,3384 (1805-22-1557 53.34%),2285 (0.68),,
C,"Scott, Brad",40y 109d,155 (85-0-70 54.84%),,←,
