Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",26y 263d,131 (70-1-60 53.82%),58 (0.44),86 (62-1-23 72.67%),34 (0.40)
31,"Andrews, Harris",27y 200d,201 (97-1-103 48.51%),11 (0.05),←,
8,"Ashcroft, Will",20y 53d,19 (14-0-5 73.68%),8 (0.42),←,
33,"Bailey, Zac",24y 279d,128 (84-0-44 65.63%),131 (1.02),←,
7,"Berry, Jarrod",26y 144d,148 (83-1-64 56.42%),63 (0.43),←,
23,"Cameron, Charlie",29y 359d,217 (138-2-77 64.06%),383 (1.76),144 (91-1-52 63.54%),296 (2.06)
3,"Daniher, Joe",30y 116d,192 (95-2-95 50.00%),369 (1.92),84 (55-1-28 66.07%),178 (2.12)
5,"Dunkley, Josh",27y 171d,155 (91-1-63 59.03%),70 (0.45),39 (26-1-12 67.95%),5 (0.13)
28,"Fletcher, Jaspa",20y 125d,29 (19-1-9 67.24%),11 (0.38),←,
30,"Hipwood, Eric",26y 289d,167 (90-1-76 54.19%),254 (1.52),←,
41,"Joyce, Darragh",27y 66d,19 (11-0-8 57.89%),,6 (5-0-1 83.33%),
35,"Lester, Ryan",31y 307d,195 (89-1-105 45.90%),47 (0.24),←,
1,"Lohmann, Kai",21y 53d,23 (15-1-7 67.39%),19 (0.83),←,
6,"McCluggage, Hugh",26y 117d,170 (96-1-73 56.76%),108 (0.64),←,
46,"McInerney, Oscar",29y 354d,140 (88-1-51 63.21%),60 (0.43),←,
26,"McKenna, Conor",28y 92d,115 (60-2-53 53.04%),27 (0.23),36 (25-1-10 70.83%),7 (0.19)
13,"Morris, Logan",19y 49d,8 (6-1-1 81.25%),13 (1.63),←,
9,"Neale, Lachie",31y 35d,260 (148-1-111 57.12%),118 (0.45),125 (83-1-41 66.80%),51 (0.41)
16,"Rayner, Cam",24y 251d,128 (77-1-50 60.55%),117 (0.91),←,
38,"Reville, Bruce",23y 127d,8 (6-1-1 81.25%),3 (0.38),←,
37,"Starcevich, Brandon",24y 340d,108 (73-0-35 67.59%),7 (0.06),←,
44,"Wilmot, Darcy",20y 180d,44 (29-1-14 67.05%),6 (0.14),←,
15,"Zorko, Dayne",35y 140d,265 (124-1-140 46.98%),231 (0.87),←,
Totals,Totals,26y 99d,2870 (1603-22-1245 55.85%),2114 (0.74),,
C,"Fagan, Chris",63y 5d,177 (100-1-76 56.78%),,←,
