Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",28y 66d,218 (147-1-70 67.66%),31 (0.14),←,
22,"Breust, Luke",25y 144d,118 (94-0-24 79.66%),227 (1.92),←,
9,"Burgoyne, Shaun",33y 165d,297 (204-1-92 68.86%),245 (0.82),140 (107-1-32 76.79%),74 (0.53)
18,"Ceglar, Jonathon",25y 49d,32 (25-0-7 78.13%),15 (0.47),←,
8,"Duryea, Taylor",24y 345d,65 (51-0-14 78.46%),12 (0.18),←,
12,"Frawley, James",27y 196d,159 (48-1-110 30.50%),24 (0.15),20 (14-0-6 70.00%),6 (0.30)
6,"Gibson, Josh",32y 21d,192 (124-2-66 65.10%),3 (0.02),127 (95-1-31 75.20%),1 (0.01)
19,"Gunston, Jack",24y 170d,105 (76-0-29 72.38%),224 (2.13),91 (71-0-20 78.02%),204 (2.24)
4,"Hartung, Billy",21y 70d,29 (21-0-8 72.41%),15 (0.52),←,
41,"Howe, Daniel",20y 121d,5 (5-0-0 100.00%),,←,
29,"Langford, Will",23y 275d,35 (25-0-10 71.43%),15 (0.43),←,
3,"Lewis, Jordan",29y 345d,242 (153-1-88 63.43%),134 (0.55),←,
17,"Dewar, Angus",23y 174d,21 (19-0-2 90.48%),1 (0.05),←,
7,"McEvoy, Ben",26y 267d,125 (74-2-49 60.00%),46 (0.37),34 (23-0-11 67.65%),19 (0.56)
5,"Mitchell, Sam",33y 174d,287 (175-1-111 61.15%),67 (0.23),←,
13,"ORourke, Jonathan",21y 348d,13 (3-0-10 23.08%),2 (0.15),4 (2-0-2 50.00%),2 (0.50)
28,"Puopolo, Paul",28y 123d,113 (89-0-24 78.76%),101 (0.89),←,
33,"Rioli, Cyril",26y 264d,159 (110-1-48 69.50%),225 (1.42),←,
25,"Schoenmakers, Ryan",25y 147d,97 (62-0-35 63.92%),28 (0.29),←,
21,"Sicily, James",21y 88d,5 (3-0-2 60.00%),8 (1.60),←,
16,"Smith, Isaac",27y 95d,113 (90-0-23 79.65%),102 (0.90),←,
24,"Stratton, Ben",27y 33d,119 (85-1-33 71.85%),1 (0.01),←,
Totals,Totals,26y 101d,2549 (1683-11-855 66.03%),1526 (0.60),,
C,"Clarkson, Alastair",47y 342d,261 (164-1-96 63.03%),,←,
