St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",10,9,4,14,,,,1.0,4.0,1.0,,2.0,,,,6.0,8.0,2.0,,3.0,,,86.0
15,"Billings, Jack",14,5,4,18,2,,,3.0,2.0,5.0,2.0,1.0,2.0,,,4.0,13.0,1.0,,1.0,,1.0,83.0
16,"Butler, Dan",8,2,2,10,,,,3.0,,1.0,,6.0,1.0,3.0,,3.0,6.0,,,1.0,1.0,1.0,86.0
13,"Byrnes, Ryan",9,6,5,14,,,,2.0,2.0,3.0,2.0,1.0,1.0,,,4.0,11.0,,,1.0,,,82.0
11,"Clark, Hunter",8,1,5,13,,,,2.0,1.0,3.0,3.0,3.0,,1.0,,7.0,6.0,,,3.0,,,64.0
5,"Crouch, Brad",11,5,12,23,,,,2.0,1.0,3.0,6.0,2.0,1.0,,,11.0,13.0,,,1.0,,,84.0
4,"Gresham, Jade",15,6,13,28,3,1.0,,4.0,3.0,7.0,4.0,6.0,4.0,4.0,,12.0,18.0,1.0,2.0,1.0,6.0,,88.0
22,"Higgins, Jack",4,2,2,6,2,,,,,2.0,,3.0,1.0,,,4.0,3.0,,,1.0,,,73.0
8,"Hill, Bradley",19,10,7,26,,,,2.0,7.0,1.0,1.0,6.0,,1.0,,3.0,17.0,,,1.0,2.0,,89.0
20,"Howard, Dougal",12,4,2,14,,,,,6.0,1.0,,1.0,1.0,,,2.0,9.0,,,5.0,,,100.0
3,"Jones, Zak",10,3,6,16,,,,1.0,2.0,3.0,2.0,2.0,2.0,1.0,,5.0,10.0,,,,1.0,1.0,79.0
12,"King, Max",9,4,1,10,1,1.0,,1.0,,2.0,,3.0,4.0,,,7.0,3.0,2.0,2.0,1.0,,1.0,97.0
21,"Long, Ben",7,2,1,8,1,1.0,,4.0,1.0,1.0,1.0,1.0,3.0,1.0,,4.0,3.0,1.0,1.0,1.0,,,66.0
19,"Marshall, Rowan",10,4,4,14,1,1.0,12.0,,,2.0,4.0,7.0,1.0,4.0,,9.0,4.0,2.0,2.0,1.0,,1.0,89.0
28,"Membrey, Tim",7,9,3,10,,,,2.0,1.0,2.0,,1.0,,1.0,,2.0,8.0,2.0,,1.0,,,93.0
33,"Paton, Ben",4,3,4,8,,,,,,,1.0,1.0,,,,3.0,5.0,,,2.0,,,66.0
6,"Ross, Sebastian",14,5,9,23,,,,3.0,3.0,3.0,3.0,1.0,1.0,,,9.0,13.0,,,,2.0,,79.0
18,"Ryder, Paddy",5,4,1,6,1,1.0,12.0,3.0,,2.0,1.0,2.0,1.0,2.0,,4.0,3.0,2.0,2.0,6.0,,,69.0
35,"Sinclair, Jack",18,7,13,31,,,,,4.0,1.0,1.0,1.0,,,,6.0,20.0,,,2.0,,,88.0
7,"Wanganeen-Milera, Nasiah",11,5,4,15,,,,1.0,2.0,3.0,1.0,3.0,2.0,,,5.0,10.0,,,,2.0,1.0,68.0
29,"Webster, Jimmy",7,4,3,10,,,,1.0,2.0,,,2.0,,,,1.0,8.0,,,1.0,,,74.0
44,"Wilkie, Callum",12,5,4,16,,,,3.0,5.0,,,6.0,,2.0,,1.0,13.0,,,6.0,,,100.0
17,"Windhager, Marcus",,,,,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,105,109,333,11,6.0,24.0,38.0,46.0,46.0,32.0,61.0,25.0,20.0,,112.0,204.0,13.0,9.0,39.0,14.0,6.0,
Opposition,Opposition,227,109,160,387,15,17.0,31.0,51.0,35.0,61.0,32.0,60.0,20.0,25.0,6.0,135.0,257.0,15.0,13.0,58.0,15.0,11.0,
