Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",18y 134d,3 (1-0-2 33.33%),7 (2.33),←,
16,"Camporeale, Scott",29y 241d,215 (112-0-103 52.09%),194 (0.90),←,
44,"Carrazzo, Andrew",21y 115d,5 (3-0-2 60.00%),,←,
7,"Davies, Justin",21y 276d,34 (10-0-24 29.41%),17 (0.50),←,
26,"De Luca, Adrian",22y 329d,25 (11-0-14 44.00%),13 (0.52),←,
25,"Fevola, Brendan",24y 79d,86 (37-0-49 43.02%),202 (2.35),←,
11,"French, Barnaby",29y 135d,101 (46-1-54 46.04%),28 (0.28),39 (12-0-27 30.77%),8 (0.21)
33,"Houlihan, Ryan",23y 78d,100 (39-0-61 39.00%),75 (0.75),←,
10,"Johnson, Brett",23y 163d,60 (30-0-30 50.00%),15 (0.25),22 (9-0-13 40.91%),5 (0.23)
43,"Koutoufides, Anthony",32y 81d,230 (128-1-101 55.87%),197 (0.86),←,
12,"Lappin, Matthew",29y 51d,195 (89-1-105 45.90%),200 (1.03),140 (61-0-79 43.57%),174 (1.24)
20,"McGrath, Cory",26y 64d,43 (26-0-17 60.47%),16 (0.37),15 (8-0-7 53.33%),2 (0.13)
3,"Morrell, Digby",25y 181d,64 (31-1-32 49.22%),51 (0.80),24 (11-0-13 45.83%),4 (0.17)
37,"Norman, Karl",21y 314d,25 (9-0-16 36.00%),5 (0.20),←,
28,"Prendergast, Ian",24y 219d,52 (17-0-35 32.69%),13 (0.25),←,
29,"Scotland, Heath",24y 262d,78 (34-0-44 43.59%),25 (0.32),25 (11-0-14 44.00%),13 (0.52)
36,"Sporn, Trent",22y 198d,33 (8-0-25 24.24%),5 (0.15),←,
24,"Stevens, Nick",25y 96d,150 (84-2-64 56.67%),88 (0.59),23 (10-0-13 43.48%),10 (0.43)
15,"Teague, David",23y 339d,58 (29-0-29 50.00%),5 (0.09),25 (11-0-14 44.00%),1 (0.04)
30,"Waite, Jarrad",22y 64d,32 (9-0-23 28.13%),23 (0.72),←,
8,"Whitnall, Lance",25y 229d,160 (79-0-81 49.38%),297 (1.86),←,
34,"Wiggins, Simon",22y 210d,52 (16-0-36 30.77%),11 (0.21),←,
Totals,Totals,24y 209d,1801 (848-6-947 47.08%),1487 (0.83),,
C,"Pagan, Denis",57y 197d,287 (165-0-122 57.49%),,47 (15-0-32 31.91%),
