Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",28y 228d,177 (81-2-94 46.33%),33 (0.19),95 (48-2-45 51.58%),10 (0.11)
24,"Amiss, Jye",20y 328d,38 (19-1-18 51.32%),64 (1.68),←,
41,"Banfield, Bailey",26y 118d,89 (42-2-45 48.31%),59 (0.66),←,
8,"Brayshaw, Andrew",24y 228d,137 (64-2-71 47.45%),47 (0.34),←,
5,"Chapman, Heath",22y 144d,33 (20-2-11 63.64%),1 (0.03),←,
6,"Clark, Jordan",23y 251d,93 (55-2-36 60.22%),20 (0.22),61 (34-2-25 57.38%),5 (0.08)
4,"Darcy, Sean",26y 11d,105 (48-2-55 46.67%),43 (0.41),←,
12,"Davies, Hugh",19y 269d,1 (1-0-0 100.00%),,←,
32,"Frederick, Michael",24y 37d,69 (41-1-27 60.14%),74 (1.07),←,
7,"Fyfe, Nat",32y 279d,232 (122-3-107 53.23%),176 (0.76),←,
9,"Jackson, Luke",22y 268d,89 (55-2-32 62.92%),65 (0.73),37 (18-1-18 50.00%),35 (0.95)
44,"Johnson, Matthew",21y 99d,31 (14-1-16 46.77%),7 (0.23),←,
2,"OMeara, Jaeger",30y 121d,177 (79-3-95 45.48%),81 (0.46),34 (16-1-17 48.53%),11 (0.32)
25,"Pearce, Alex",29y 14d,121 (58-2-61 48.76%),5 (0.04),←,
13,"Ryan, Luke",28y 138d,146 (69-2-75 47.95%),3 (0.02),←,
3,"Serong, Caleb",23y 135d,94 (49-2-43 53.19%),21 (0.22),←,
14,"Sharp, Jeremy",22y 315d,37 (16-1-20 44.59%),15 (0.41),14 (8-1-5 60.71%),8 (0.57)
1,"Sturt, Sam",24y 42d,22 (10-0-12 45.45%),30 (1.36),←,
39,"Switkowski, Sam",27y 216d,79 (40-1-38 51.27%),48 (0.61),←,
35,"Treacy, Josh",21y 324d,50 (28-1-21 57.00%),57 (1.14),←,
34,"Wagner, Corey",27y 92d,31 (8-1-22 27.42%),6 (0.19),12 (6-1-5 54.17%),
23,"Worner, Karl",22y 7d,7 (4-0-3 57.14%),,←,
26,"Young, Hayden",23y 73d,71 (37-2-32 53.52%),10 (0.14),←,
Totals,Totals,24y 337d,1929 (960-35-934 49.77%),865 (0.45),,
C,"Longmuir, Justin",43y 154d,98 (49-2-47 51.02%),,←,
