Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
14,"Breman, Todd",26y 271d,37 (13-0-24 35.14%),23 (0.62),14 (3-0-11 21.43%),8 (0.57)
9,"Campbell, Wayne",19y 306d,28 (9-0-19 32.14%),18 (0.64),←,
18,"Edwards, Stuart",20y 4d,17 (4-0-13 23.53%),15 (0.88),←,
30,"Free, Tony",23y 28d,84 (26-0-58 30.95%),27 (0.32),←,
25,"Gale, Brendon",24y 7d,58 (18-0-40 31.03%),44 (0.76),←,
36,"Herman, Ian",26y 288d,52 (27-1-24 52.88%),42 (0.81),4 (0-0-4 0.00%),3 (0.75)
34,"Hogg, Jeff",25y 284d,120 (36-0-84 30.00%),238 (1.98),←,
42,"Honybun, David",30y 113d,56 (19-0-37 33.93%),40 (0.71),51 (16-0-35 31.37%),38 (0.75)
16,"Jackson, Stevan",22y 138d,54 (25-0-29 46.30%),94 (1.74),16 (3-0-13 18.75%),26 (1.63)
2,"Keays, Terry",22y 83d,44 (16-0-28 36.36%),40 (0.91),24 (7-0-17 29.17%),29 (1.21)
33,"Knights, Matthew",21y 294d,84 (25-0-59 29.76%),59 (0.70),←,
4,"Lambert, Craig",23y 294d,99 (28-0-71 28.28%),48 (0.48),←,
5,"Lennon, Bruce",21y 237d,13 (3-0-10 23.08%),2 (0.15),←,
43,"Livingstone, Tim",24y 308d,1 (0-0-1 0.00%),,←,
27,"Maxfield, Stuart",20y 107d,24 (5-0-19 20.83%),9 (0.38),←,
28,"McQueen, Mark",22y 198d,20 (5-0-15 25.00%),2 (0.10),←,
6,"Naish, Chris",20y 302d,42 (12-0-30 28.57%),64 (1.52),←,
21,"Powell, Tim",24y 102d,63 (18-0-45 28.57%),40 (0.63),←,
10,"Scott, Allister",21y 31d,10 (1-0-9 10.00%),9 (0.90),←,
41,"Turner, Scott",22y 55d,36 (10-0-26 27.78%),17 (0.47),←,
Totals,Totals,23y 81d,942 (300-1-641 31.85%),831 (0.88),,
C,"Jeans, Allan",58y 308d,571 (356-2-213 62.52%),,17 (4-0-13 23.53%),
