Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",24y 304d,118 (47-1-70 40.25%),62 (0.53),←,
5,"Broadbent, Matthew",22y 304d,65 (19-1-45 30.00%),35 (0.54),←,
11,"Butcher, John",21y 333d,14 (3-0-11 21.43%),23 (1.64),←,
27,"Carlile, Alipate",26y 32d,120 (45-1-74 37.92%),5 (0.04),←,
18,"Cornes, Kane",30y 147d,255 (126-2-127 49.80%),88 (0.35),←,
7,"Ebert, Brad",23y 60d,108 (38-1-69 35.65%),53 (0.49),32 (10-1-21 32.81%),20 (0.63)
9,"Gray, Robbie",25y 63d,77 (27-0-50 35.06%),108 (1.40),←,
8,"Hartlett, Hamish",22y 291d,56 (17-1-38 31.25%),27 (0.48),←,
3,"Heath, Campbell",22y 61d,11 (5-0-6 45.45%),1 (0.09),9 (5-0-4 55.56%),1 (0.11)
2,"Hitchcock, Cameron",22y 333d,33 (8-0-25 24.24%),31 (0.94),←,
36,"Hombsch, Jack",20y 86d,10 (0-0-10 0.00%),,1 (0-0-1 0.00%),
42,"Jonas, Tom",22y 143d,23 (7-1-15 32.61%),,←,
44,"Logan, Tom",27y 334d,106 (32-1-73 30.66%),23 (0.22),103 (32-1-70 31.55%),23 (0.22)
37,"Mitchell, Kane",23y 182d,8 (3-0-5 37.50%),5 (0.63),←,
6,"Monfries, Angus",26y 133d,160 (63-3-94 40.31%),176 (1.10),10 (5-0-5 50.00%),11 (1.10)
32,"Neade, Jake",19y 3d,9 (5-0-4 55.56%),7 (0.78),←,
13,"OShea, Cameron",21y 80d,32 (9-0-23 28.13%),5 (0.16),←,
34,"Redden, Jarrad",22y 156d,15 (4-1-10 30.00%),3 (0.20),←,
28,"Schulz, Jay",28y 44d,128 (44-3-81 35.55%),185 (1.45),57 (20-1-36 35.96%),127 (2.23)
39,"Westhoff, Justin",26y 243d,121 (46-1-74 38.43%),159 (1.31),←,
16,"Wines, Ollie",18y 237d,10 (5-0-5 50.00%),4 (0.40),←,
20,"Wingard, Chad",19y 307d,29 (10-1-18 36.21%),27 (0.93),←,
Totals,Totals,23y 209d,1508 (563-18-927 37.33%),1027 (0.68),,
C,"Hinkley, Ken",46y 244d,9 (5-0-4 55.56%),,←,
