0,1,2,3,4,5,6
←,"Round: 2 Venue: M.C.G. Date: Fri, 4-Apr-2003 7:40 PM Attendance: 51894","Round: 2 Venue: M.C.G. Date: Fri, 4-Apr-2003 7:40 PM Attendance: 51894","Round: 2 Venue: M.C.G. Date: Fri, 4-Apr-2003 7:40 PM Attendance: 51894","Round: 2 Venue: M.C.G. Date: Fri, 4-Apr-2003 7:40 PM Attendance: 51894","Round: 2 Venue: M.C.G. Date: Fri, 4-Apr-2003 7:40 PM Attendance: 51894",→
←,Carlton,4.1.25,8.7.55,9.10.64,13.13.91,→
←,Collingwood,5.4.34,8.5.53,12.10.82,16.11.107,→
←,Qrt margin,CW by 9,CA by 2,CW by 18,CW by 16,→
←,Qrt scores,CW 34-25,CA 30-19,CW 29-9,CA 27-25,→
←,Field umpires,"Stephen McBurney (143), David Corcoran (28), Michael Avon (52)","Stephen McBurney (143), David Corcoran (28), Michael Avon (52)","Stephen McBurney (143), David Corcoran (28), Michael Avon (52)","Stephen McBurney (143), David Corcoran (28), Michael Avon (52)",→
