Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bennell, Harley",27y 298d,87 (23-1-63 27.01%),97 (1.11),4 (3-0-1 75.00%),2 (0.50)
10,"Brayshaw, Angus",24y 199d,87 (38-0-49 43.68%),39 (0.45),←,
31,"Fritsch, Bayley",23y 233d,52 (24-0-28 46.15%),47 (0.90),←,
11,"Gawn, Max",28y 209d,127 (49-0-78 38.58%),58 (0.46),←,
19,"Hannan, Mitch",26y 139d,46 (26-0-20 56.52%),54 (1.17),←,
4,"Harmes, James",24y 295d,98 (45-0-53 45.92%),57 (0.58),←,
14,"Hibberd, Michael",30y 205d,148 (70-1-77 47.64%),14 (0.09),64 (30-0-34 46.88%),3 (0.05)
6,"Jackson, Luke",18y 301d,3 (2-0-1 66.67%),1 (0.33),←,
39,"Jetta, Neville",30y 165d,153 (56-2-95 37.25%),24 (0.16),←,
2,"Jones, Nathan",32y 188d,288 (89-3-196 31.42%),139 (0.48),←,
15,"Langdon, Ed",24y 176d,75 (28-0-47 37.33%),33 (0.44),7 (3-0-4 42.86%),
8,"Lever, Jake",24y 143d,82 (49-0-33 59.76%),3 (0.04),26 (11-0-15 42.31%),
41,"Lockhart, Jay",24y 174d,18 (6-0-12 33.33%),9 (0.50),←,
1,"May, Steven",28y 198d,138 (43-1-94 31.52%),22 (0.16),15 (5-0-10 33.33%),1 (0.07)
28,"McDonald, Oscar",24y 130d,78 (41-0-37 52.56%),1 (0.01),←,
18,"Melksham, Jake",28y 332d,175 (84-1-90 48.29%),133 (0.76),61 (32-0-29 52.46%),76 (1.25)
13,"Oliver, Clayton",23y 4d,89 (43-0-46 48.31%),26 (0.29),←,
5,"Petracca, Christian",24y 204d,92 (42-0-50 45.65%),85 (0.92),←,
36,"Pickett, Kysaiah",19y 54d,6 (2-0-4 33.33%),4 (0.67),←,
3,"Salem, Christian",25y 11d,96 (40-0-56 41.67%),20 (0.21),←,
7,"Viney, Jack",26y 104d,126 (43-0-83 34.13%),34 (0.27),←,
26,"Weideman, Sam",23y 30d,34 (17-0-17 50.00%),32 (0.94),←,
Totals,Totals,25y 239d,2098 (860-9-1229 40.99%),932 (0.44),,
C,"Goodwin, Simon",43y 213d,77 (36-0-41 46.75%),,76 (36-0-40 47.37%),
