Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",26y 82d,117 (64-0-53 54.70%),50 (0.43),←,
6,"Bolton, Craig",23y 70d,48 (29-0-19 60.42%),10 (0.21),19 (12-0-7 63.16%),
24,"Bolton, Jude",23y 147d,86 (42-1-43 49.42%),52 (0.60),←,
8,"Cresswell, Daryn",32y 79d,239 (107-2-130 45.19%),203 (0.85),←,
28,"Crouch, Jared",25y 157d,127 (64-1-62 50.79%),24 (0.19),←,
2,"Davis, Nick",23y 132d,90 (42-0-48 46.67%),110 (1.22),19 (12-0-7 63.16%),25 (1.32)
12,"Fosdike, Nic",23y 164d,87 (43-1-43 50.00%),44 (0.51),←,
37,"Goodes, Adam",23y 213d,106 (52-1-53 49.53%),132 (1.25),←,
1,"Hall, Barry",26y 182d,124 (52-2-70 42.74%),249 (2.01),36 (18-1-17 51.39%),105 (2.92)
17,"Kennelly, Tadhg",22y 39d,47 (26-0-21 55.32%),17 (0.36),←,
31,"Kirk, Brett",26y 288d,68 (34-1-33 50.74%),34 (0.50),←,
4,"Mathews, Ben",24y 253d,105 (53-1-51 50.95%),18 (0.17),←,
11,"Maxfield, Stuart",31y 122d,255 (126-3-126 50.00%),141 (0.55),166 (91-2-73 55.42%),76 (0.46)
23,"Nicks, Matthew",28y 88d,147 (80-1-66 54.76%),110 (0.75),←,
5,"OKeefe, Ryan",22y 197d,39 (21-0-18 53.85%),32 (0.82),←,
19,"OLoughlin, Michael",26y 170d,178 (97-2-79 55.06%),276 (1.55),←,
30,"Roberts-Thomson, Lewis",19y 335d,11 (7-0-4 63.64%),3 (0.27),←,
22,"Saddington, Jason",23y 290d,123 (62-1-60 50.81%),33 (0.27),←,
25,"Schauble, Andrew",26y 265d,148 (62-0-86 41.89%),33 (0.22),69 (35-0-34 50.72%),22 (0.32)
36,"Schneider, Adam",19y 89d,19 (12-0-7 63.16%),27 (1.42),←,
16,"Stevens, Scott",21y 206d,24 (9-1-14 39.58%),17 (0.71),←,
10,"Williams, Paul",30y 128d,249 (111-3-135 45.18%),282 (1.13),60 (30-1-29 50.83%),59 (0.98)
Totals,Totals,25y 19d,2437 (1195-21-1221 49.04%),1897 (0.78),,
C,"Roos, Paul",40y 43d,29 (18-0-11 62.07%),,←,
