Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",28y 196d,164 (86-5-73 53.96%),136 (0.83),←,
5,"Buckley, Nathan",23y 257d,66 (24-2-40 37.88%),59 (0.89),46 (20-2-24 45.65%),38 (0.83)
17,"Burns, Scott",21y 107d,22 (9-1-12 43.18%),2 (0.09),←,
28,"Crosisca, Gavin",27y 206d,163 (93-5-65 58.59%),49 (0.30),←,
39,"Crow, Scott",22y 112d,15 (7-0-8 46.67%),3 (0.20),2 (1-0-1 50.00%),1 (0.50)
2,"Francis, Tony",27y 7d,104 (60-2-42 58.65%),69 (0.66),←,
23,"Kelly, Craig",29y 297d,112 (63-3-46 57.59%),43 (0.38),←,
27,"McDonald, Alex",26y 55d,48 (27-0-21 56.25%),26 (0.54),2 (1-0-1 50.00%),2 (1.00)
34,"McGuane, Mick",28y 101d,149 (85-3-61 58.05%),124 (0.83),←,
1,"Monkhorst, Damian",26y 231d,141 (82-4-55 59.57%),29 (0.21),←,
32,"Orchard, Mark",20y 6d,8 (3-1-4 43.75%),4 (0.50),←,
6,"Patterson, Stephen",25y 95d,21 (9-1-11 45.24%),28 (1.33),←,
16,"Pitt, Steven",22y 261d,2 (1-0-1 50.00%),,←,
3,"Richardson, Mark",23y 160d,32 (18-1-13 57.81%),38 (1.19),←,
36,"Rocca, Saverio",22y 140d,73 (38-2-33 53.42%),253 (3.47),←,
29,"Russell, Scott",25y 337d,126 (74-3-49 59.92%),79 (0.63),←,
12,"Schauble, Andrew",19y 143d,5 (3-0-2 60.00%),1 (0.20),←,
18,"Walker, Lee",23y 61d,8 (3-1-4 43.75%),4 (0.50),←,
14,"Watson, Shane",22y 51d,75 (37-1-37 50.00%),48 (0.64),←,
10,"Williams, Paul",23y 5d,94 (49-2-43 53.19%),108 (1.15),←,
19,"Wright, Graham",27y 307d,153 (95-4-54 63.40%),95 (0.62),←,
Totals,Totals,24y 219d,1581 (866-41-674 54.78%),1198 (0.76),,
C,"Shaw, Tony",35y 260d,2 (1-0-1 50.00%),,←,
