Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bairstow, Mark",27y 312d,74 (41-1-32 56.08%),79 (1.07),←,
27,"Bews, Andrew",26y 317d,156 (73-1-82 47.12%),120 (0.77),←,
30,"Bourke, Damian",26y 133d,87 (47-1-39 54.60%),9 (0.10),←,
40,"Brown, Paul",22y 26d,7 (3-0-4 42.86%),7 (1.00),←,
16,"Brownless, Bill",24y 124d,93 (45-1-47 48.92%),194 (2.09),←,
7,"Couch, Paul",26y 317d,126 (66-0-60 52.38%),100 (0.79),←,
28,"Darcy, Tim",27y 137d,110 (52-0-58 47.27%),30 (0.27),←,
33,"Forssman, Darren",20y 260d,6 (2-0-4 33.33%),4 (0.67),←,
29,"Hinkley, Ken",24y 244d,37 (15-0-22 40.54%),50 (1.35),26 (11-0-15 42.31%),29 (1.12)
32,"Hocking, Garry",22y 236d,66 (35-1-30 53.79%),56 (0.85),←,
1,"Hocking, Steve",26y 134d,130 (64-0-66 49.23%),8 (0.06),←,
21,"Mansfield, Michael",19y 297d,10 (3-0-7 30.00%),12 (1.20),←,
43,"Merriman, Russell",23y 56d,3 (2-0-1 66.67%),8 (2.67),←,
22,"Neeld, Mark",19y 323d,16 (7-0-9 43.75%),8 (0.50),←,
20,"Rogers, Andrew",26y 290d,52 (30-0-22 57.69%),3 (0.06),44 (25-0-19 56.82%),2 (0.05)
23,"Schulze, Michael",28y 214d,86 (45-1-40 52.91%),12 (0.14),←,
8,"Scott, Robert",22y 92d,78 (42-1-35 54.49%),88 (1.13),←,
37,"Simpson, Sean",21y 46d,14 (6-0-8 42.86%),3 (0.21),7 (5-0-2 71.43%),2 (0.29)
26,"Stoneham, Barry",23y 112d,95 (49-1-45 52.11%),78 (0.82),←,
45,"Wills, Andrew",19y 149d,5 (2-0-3 40.00%),2 (0.40),←,
Totals,Totals,24y 8d,1251 (629-8-614 50.28%),871 (0.70),,
C,"Blight, Malcolm",41y 105d,74 (38-0-36 51.35%),,58 (32-0-26 55.17%),
