Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Clarkson, Alastair",28y 126d,115 (49-2-64 43.48%),74 (0.64),22 (7-0-15 31.82%),13 (0.59)
33,"Farmer, Jeff",19y 68d,26 (6-0-20 23.08%),41 (1.58),←,
20,"Febey, Matthew",27y 12d,92 (42-0-50 45.65%),27 (0.29),←,
21,"Febey, Steven",27y 12d,160 (86-0-74 53.75%),22 (0.14),←,
32,"Gaspar, Damien",21y 156d,16 (5-0-11 31.25%),,←,
15,"Hopgood, Paul",23y 41d,61 (29-0-32 47.54%),6 (0.10),←,
34,"Irving, Dean",29y 365d,64 (38-1-25 60.16%),13 (0.20),21 (6-0-15 28.57%),4 (0.19)
7,"Kowal, Darren",24y 74d,74 (35-0-39 47.30%),30 (0.41),←,
37,"Lamprill, Andrew",27y 119d,33 (12-0-21 36.36%),3 (0.09),←,
36,"Leoncelli, Andrew",22y 45d,7 (2-0-5 28.57%),3 (0.43),←,
17,"Lovett, Brett",30y 103d,217 (118-1-98 54.61%),44 (0.20),←,
6,"Lovett, Glenn",27y 39d,111 (50-0-61 45.05%),70 (0.63),←,
9,"Neitz, David",21y 222d,88 (39-0-49 44.32%),108 (1.23),←,
18,"Nettelbeck, Craig",24y 97d,65 (17-2-46 27.69%),37 (0.57),20 (7-0-13 35.00%),10 (0.50)
25,"Norman, Luke",24y 259d,16 (5-0-11 31.25%),3 (0.19),←,
38,"OBrien, Darren",27y 162d,13 (3-0-10 23.08%),7 (0.54),←,
4,"Obst, Andrew",32y 12d,131 (67-0-64 51.15%),57 (0.44),←,
24,"Sampson, Clay",20y 189d,13 (6-0-7 46.15%),1 (0.08),←,
11,"Stynes, Jim",30y 130d,222 (118-1-103 53.38%),125 (0.56),←,
12,"Viney, Todd",30y 154d,172 (87-1-84 50.87%),62 (0.36),←,
13,"Yze, Adem",18y 345d,28 (11-0-17 39.29%),12 (0.43),←,
Totals,Totals,25y 217d,1724 (825-8-891 47.85%),745 (0.43),,
C,"Balme, Neil",44y 229d,89 (40-0-49 44.94%),,←,
