Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",22y 291d,50 (17-1-32 35.00%),46 (0.92),30 (13-1-16 45.00%),25 (0.83)
17,"Burns, Scott",20y 141d,7 (1-1-5 21.43%),1 (0.14),←,
21,"Christian, Michael",30y 265d,129 (67-3-59 53.10%),23 (0.18),←,
28,"Crosisca, Gavin",26y 240d,147 (85-4-58 59.18%),48 (0.33),←,
43,"Curran, Chris",20y 283d,4 (1-1-2 37.50%),,←,
15,"Hassall, Jon",21y 272d,30 (13-1-16 45.00%),8 (0.27),←,
38,"James, Aaron",18y 194d,6 (2-1-3 41.67%),1 (0.17),←,
8,"James, Brett",22y 149d,23 (10-1-12 45.65%),22 (0.96),←,
23,"Kelly, Craig",28y 331d,102 (58-3-41 58.33%),43 (0.42),←,
34,"McGuane, Mick",27y 135d,141 (82-3-56 59.22%),116 (0.82),←,
1,"Monkhorst, Damian",25y 265d,124 (74-3-47 60.89%),27 (0.22),←,
6,"Patterson, Stephen",24y 129d,4 (1-0-3 25.00%),,←,
4,"Pert, Gary",29y 350d,220 (113-0-107 51.36%),45 (0.20),57 (36-0-21 63.16%),3 (0.05)
13,"Richardson, Alan",29y 361d,94 (53-3-38 57.98%),10 (0.11),←,
36,"Rocca, Saverio",21y 174d,56 (30-1-25 54.46%),178 (3.18),←,
32,"Rowe, Brad",25y 171d,58 (27-0-31 46.55%),69 (1.19),44 (24-0-20 54.55%),60 (1.36)
29,"Russell, Scott",25y 6d,110 (66-2-42 60.91%),70 (0.64),←,
18,"Walker, Lee",22y 95d,5 (1-1-3 30.00%),3 (0.60),←,
27,"Wild, Jason",19y 92d,3 (1-1-1 50.00%),,←,
10,"Williams, Paul",22y 40d,77 (41-1-35 53.90%),84 (1.09),←,
19,"Wright, Graham",26y 341d,136 (87-3-46 65.07%),90 (0.66),←,
Totals,Totals,24y 154d,1526 (830-34-662 54.39%),884 (0.58),,
C,"Matthews, Leigh",43y 73d,209 (118-4-87 57.42%),,←,
