Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",23y 291d,90 (27-0-63 30.00%),29 (0.32),59 (24-0-35 40.68%),17 (0.29)
29,"Broomhead, Tim",23y 108d,33 (11-0-22 33.33%),24 (0.73),←,
46,"Cox, Mason",26y 116d,17 (6-0-11 35.29%),23 (1.35),←,
25,"Crisp, Jack",23y 279d,77 (31-0-46 40.26%),41 (0.53),59 (24-0-35 40.68%),31 (0.53)
2,"de Goey, Jordan",21y 115d,45 (18-0-27 40.00%),31 (0.69),←,
15,"Dunn, Lynden",30y 55d,175 (47-2-126 27.43%),98 (0.56),10 (4-0-6 40.00%),1 (0.10)
5,"Elliott, Jamie",24y 321d,82 (47-0-35 57.32%),128 (1.56),←,
1,"Fasolo, Alex",25y 30d,95 (52-0-43 54.74%),129 (1.36),←,
6,"Goldsack, Tyson",30y 47d,155 (94-0-61 60.65%),50 (0.32),←,
19,"Greenwood, Levi",28y 139d,116 (55-1-60 47.84%),54 (0.47),42 (15-0-27 35.71%),28 (0.67)
4,"Grundy, Brodie",23y 84d,77 (35-0-42 45.45%),25 (0.32),←,
32,"Hoskin-Elliott, Will",23y 309d,67 (17-0-50 25.37%),53 (0.79),15 (5-0-10 33.33%),11 (0.73)
8,"Langdon, Tom",23y 29d,50 (21-0-29 42.00%),2 (0.04),←,
37,"Maynard, Brayden",20y 291d,44 (15-0-29 34.09%),11 (0.25),←,
10,"Pendlebury, Scott",29y 182d,251 (149-2-100 59.76%),157 (0.63),←,
20,"Reid, Ben",28y 70d,130 (75-2-53 58.46%),40 (0.31),←,
12,"Scharenberg, Matt",21y 293d,8 (4-0-4 50.00%),,←,
22,"Sidebottom, Steele",26y 187d,178 (108-2-68 61.24%),135 (0.76),←,
40,"Smith, Josh",23y 187d,30 (13-0-17 43.33%),6 (0.20),←,
24,"Thomas, Josh",25y 280d,34 (21-0-13 61.76%),20 (0.59),←,
7,"Treloar, Adam",24y 121d,115 (34-0-81 29.57%),72 (0.63),36 (14-0-22 38.89%),24 (0.67)
18,"Varcoe, Travis",29y 89d,183 (134-0-49 73.22%),148 (0.81),45 (20-0-25 44.44%),18 (0.40)
Totals,Totals,25y 115d,2052 (1014-9-1029 49.42%),1276 (0.62),,
C,"Buckley, Nathan",44y 347d,129 (66-0-63 51.16%),,←,
