Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",26y 287d,72 (49-0-23 68.06%),11 (0.15),←,
24,"Bews, Jed",28y 200d,141 (87-2-52 62.41%),16 (0.11),←,
46,"Blicavs, Mark",31y 96d,218 (145-2-71 66.97%),49 (0.22),←,
5,"Cameron, Jeremy",29y 92d,201 (98-3-100 49.50%),512 (2.55),30 (21-0-9 70.00%),85 (2.83)
45,"Close, Brad",23y 337d,45 (32-0-13 71.11%),33 (0.73),←,
35,"Dangerfield, Patrick",32y 88d,294 (173-1-120 59.01%),312 (1.06),140 (92-1-47 66.07%),149 (1.06)
22,"Duncan, Mitch",31y 22d,250 (178-1-71 71.40%),171 (0.68),←,
29,"Guthrie, Cameron",29y 317d,220 (145-2-73 66.36%),67 (0.30),←,
39,"Guthrie, Zach",24y 2d,44 (28-1-15 64.77%),4 (0.09),←,
26,"Hawkins, Tom",33y 346d,317 (225-2-90 71.29%),707 (2.23),←,
38,"Henry, Jack",23y 307d,97 (64-0-33 65.98%),18 (0.19),←,
4,"Higgins, Shaun",34y 120d,260 (124-1-135 47.88%),229 (0.88),23 (16-0-7 69.57%),5 (0.22)
9,"Holmes, Max",19y 307d,21 (14-0-7 66.67%),5 (0.24),←,
8,"Kolodjashnij, Jake",26y 327d,146 (96-2-48 66.44%),3 (0.02),←,
27,"Menegola, Sam",30y 117d,112 (73-1-38 65.63%),79 (0.71),←,
32,"Miers, Gryan",23y 94d,73 (49-0-24 67.12%),64 (0.88),←,
19,"Narkle, Quinton",24y 211d,40 (26-0-14 65.00%),18 (0.45),←,
42,"OConnor, Mark",25y 166d,77 (51-0-26 66.23%),4 (0.05),←,
23,"Rohan, Gary",31y 25d,168 (113-1-54 67.56%),176 (1.05),62 (43-0-19 69.35%),80 (1.29)
7,"Smith, Isaac",33y 184d,249 (172-1-76 69.28%),185 (0.74),39 (28-0-11 71.79%),20 (0.51)
1,"Stanley, Rhys",31y 213d,175 (98-1-76 56.29%),104 (0.59),117 (77-1-39 66.24%),64 (0.55)
18,"Stengle, Tyson",23y 256d,31 (16-0-15 51.61%),46 (1.48),15 (11-0-4 73.33%),31 (2.07)
2,"Tuohy, Zach",32y 204d,241 (127-2-112 53.11%),84 (0.35),121 (79-1-41 65.70%),44 (0.36)
Totals,Totals,28y 124d,3492 (2183-23-1286 62.51%),2897 (0.83),,
C,"Scott, Chris",46y 60d,276 (190-2-84 69.20%),,←,
