0,1,2,3,4,5,6
←,"Round: 20 Venue: M.C.G. Date: Sat, 6-Aug-2016 2:10 PM Attendance: 38818","Round: 20 Venue: M.C.G. Date: Sat, 6-Aug-2016 2:10 PM Attendance: 38818","Round: 20 Venue: M.C.G. Date: Sat, 6-Aug-2016 2:10 PM Attendance: 38818","Round: 20 Venue: M.C.G. Date: Sat, 6-Aug-2016 2:10 PM Attendance: 38818","Round: 20 Venue: M.C.G. Date: Sat, 6-Aug-2016 2:10 PM Attendance: 38818",→
←,Melbourne,5.2.32,9.2.56,12.6.78,17.8.110,→
←,Hawthorn,3.3.21,7.9.51,10.12.72,11.15.81,→
←,Qrt margin,ME by 11,ME by 5,ME by 6,ME by 29,→
←,Qrt scores,ME 32-21,HW 30-24,ME 22-21,ME 32-9,→
←,Field umpires,"Luke Farmer (180), Brett Rosebury (344), Brent Wallace (29)","Luke Farmer (180), Brett Rosebury (344), Brent Wallace (29)","Luke Farmer (180), Brett Rosebury (344), Brent Wallace (29)","Luke Farmer (180), Brett Rosebury (344), Brent Wallace (29)",→
