Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",29y 217d,195 (77-2-116 40.00%),46 (0.24),←,
9,"Beams, Dayne",25y 128d,121 (78-2-41 65.29%),126 (1.04),11 (2-0-9 18.18%),8 (0.73)
48,"Beasley, Hugh",19y 220d,2 (0-0-2 0.00%),,←,
8,"Bewick, Rohan",25y 253d,71 (26-0-45 36.62%),53 (0.75),←,
45,"Bourke, Jordon",20y 221d,3 (0-0-3 0.00%),,←,
3,"Christensen, Allen",24y 32d,76 (51-0-25 67.11%),66 (0.87),11 (2-0-9 18.18%),10 (0.91)
42,"Clarke, Justin",21y 214d,47 (16-0-31 34.04%),1 (0.02),←,
26,"Cutler, Tom",20y 120d,13 (3-0-10 23.08%),2 (0.15),←,
6,"Green, Josh",22y 300d,65 (26-0-39 40.00%),90 (1.38),←,
11,"Hanley, Pearce",26y 217d,98 (33-0-65 33.67%),36 (0.37),←,
35,"Lester, Ryan",22y 298d,60 (23-0-37 38.33%),20 (0.33),←,
23,"Leuenberger, Matthew",27y 13d,102 (35-1-66 34.80%),23 (0.23),←,
12,"Martin, Stefan",28y 215d,85 (22-1-62 26.47%),31 (0.36),28 (8-0-20 28.57%),8 (0.29)
25,"McStay, Daniel",19y 361d,18 (6-0-12 33.33%),20 (1.11),←,
47,"OBrien, Zac",24y 236d,9 (2-0-7 22.22%),1 (0.11),←,
22,"Paparone, Marco",20y 290d,34 (9-0-25 26.47%),13 (0.38),←,
30,"Redden, Jack",24y 193d,120 (43-1-76 36.25%),50 (0.42),←,
10,"Rich, Daniel",25y 13d,112 (42-1-69 37.95%),76 (0.68),←,
18,"Robertson, Nick",20y 17d,16 (3-0-13 18.75%),4 (0.25),←,
5,"Robinson, Mitch",26y 13d,111 (53-1-57 48.20%),62 (0.56),11 (2-0-9 18.18%),4 (0.36)
28,"Taylor, Lewis",20y 123d,33 (9-0-24 27.27%),18 (0.55),←,
15,"Zorko, Dayne",26y 131d,70 (27-0-43 38.57%),69 (0.99),←,
Totals,Totals,23y 273d,1461 (584-9-868 39.97%),807 (0.55),,
C,"Leppitsch, Justin",39y 262d,33 (9-0-24 27.27%),,←,
