Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
8,"Burns, Ronnie",29y 129d,129 (70-2-57 55.04%),236 (1.83),←,
35,"Chapman, Paul",20y 257d,23 (13-0-10 56.52%),16 (0.70),←,
14,"Clarke, David",22y 66d,73 (35-1-37 48.63%),40 (0.55),←,
11,"Corey, Joel",20y 153d,34 (17-0-17 50.00%),9 (0.26),←,
44,"Enright, Corey",20y 309d,27 (14-0-13 51.85%),7 (0.26),←,
23,"Foster, Daniel",20y 150d,14 (4-1-9 32.14%),,←,
7,"Graham, Ben",28y 260d,168 (97-1-70 58.04%),86 (0.51),←,
2,"Harley, Tom",24y 2d,71 (37-1-33 52.82%),6 (0.08),70 (36-1-33 52.14%),5 (0.07)
41,"Hunt, Josh",20y 128d,13 (7-0-6 53.85%),1 (0.08),←,
20,"Johnson, Steve",19y 16d,6 (4-0-2 66.67%),7 (1.17),←,
9,"Kelly, James",18y 203d,9 (7-0-2 77.78%),1 (0.11),←,
13,"Kilpatrick, Glenn",29y 325d,142 (79-1-62 55.99%),35 (0.25),116 (65-1-50 56.47%),31 (0.27)
1,"King, Steven",23y 240d,118 (59-1-58 50.42%),60 (0.51),←,
18,"Kingsley, Kent",23y 297d,44 (28-0-16 63.64%),81 (1.84),32 (17-0-15 53.13%),71 (2.22)
24,"Lord, Aaron",26y 364d,139 (72-2-65 52.52%),175 (1.26),46 (32-1-13 70.65%),39 (0.85)
39,"Milburn, Darren",25y 96d,98 (47-0-51 47.96%),44 (0.45),←,
21,"Mooney, Cameron",22y 297d,41 (26-0-15 63.41%),28 (0.68),30 (16-0-14 53.33%),26 (0.87)
34,"Rahilly, James",23y 35d,62 (25-1-36 41.13%),11 (0.18),←,
15,"Riccardi, Peter",29y 215d,215 (124-2-89 58.14%),222 (1.03),←,
30,"Scarlett, Matthew",23y 45d,63 (35-0-28 55.56%),7 (0.11),←,
12,"Sholl, Brad",29y 252d,168 (92-2-74 55.36%),46 (0.27),166 (92-2-72 56.02%),46 (0.28)
40,"Wojcinski, David",21y 305d,32 (17-0-15 53.13%),4 (0.13),←,
Totals,Totals,23y 305d,1689 (909-15-765 53.82%),1122 (0.66),,
C,"Thompson, Mark",38y 243d,61 (31-1-29 51.64%),,←,
