Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",11,6,8,19,2,,5.0,2.0,2.0,3.0,5.0,3.0,,3.0,,8.0,9.0,1.0,2.0,,,,
16,"Barnard, Paul",7,3,4,11,,,,2.0,3.0,1.0,,2.0,,1.0,,2.0,7.0,,,3.0,,,
8,"Bewick, Darren",16,1,8,24,,1.0,,2.0,2.0,4.0,,2.0,2.0,,,8.0,16.0,,,5.0,,,
32,"Blumfield, Justin",6,4,4,10,,2.0,,,,1.0,,,,,,3.0,6.0,1.0,1.0,,,,
33,"Caracella, Blake",5,1,3,8,,,,,1.0,,1.0,2.0,,1.0,,5.0,3.0,1.0,,2.0,,,
30,"Fraser, Mark",10,5,15,25,1,,,3.0,1.0,6.0,3.0,1.0,1.0,,,9.0,16.0,,,1.0,,,
11,"Hardwick, Damien",1,,,1,,,,,1.0,,,,,,,1.0,,,,,,,
26,"Heffernan, Chris",4,1,3,7,2,,,,,2.0,1.0,1.0,,,,3.0,4.0,,1.0,,,,
28,"Johnson, Mark",11,3,4,15,,,,2.0,1.0,3.0,4.0,2.0,2.0,2.0,,6.0,11.0,1.0,,2.0,,,
17,"Lalich, Judd",3,2,3,6,,,,,,2.0,2.0,1.0,2.0,2.0,,3.0,3.0,1.0,,3.0,,,
13,"Long, Michael",9,,11,20,,,,,1.0,7.0,3.0,1.0,,1.0,,9.0,8.0,,,2.0,3.0,,
10,"McVeigh, Mark",5,2,2,7,,,,1.0,1.0,1.0,,1.0,,1.0,,4.0,5.0,,,,,,
2,"Mercuri, Mark",11,3,15,26,1,1.0,1.0,1.0,,5.0,2.0,2.0,1.0,2.0,3.0,11.0,14.0,,1.0,2.0,1.0,,
24,"Misiti, Joe",11,4,12,23,2,,,1.0,3.0,3.0,1.0,1.0,2.0,,,6.0,15.0,,1.0,1.0,,,
15,"Prior, Michael",7,1,2,9,,,,1.0,4.0,1.0,1.0,1.0,,1.0,,3.0,5.0,,,,,,
7,"Solomon, Dean",10,2,10,20,,,,3.0,1.0,2.0,2.0,3.0,1.0,1.0,,10.0,9.0,,,1.0,,,
19,"Somerville, Peter",2,1,4,6,,,15.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,,5.0,1.0,1.0,,1.0,,,
12,"Symons, Michael",2,2,3,5,,,,2.0,1.0,,,1.0,,,,1.0,4.0,,,,,,
1,"Ukovic, Andrew",12,2,2,14,1,,,2.0,6.0,1.0,,2.0,,,,7.0,8.0,1.0,,,,,
21,"Wallis, Dean",3,1,2,5,,,,,,,,1.0,,,,3.0,2.0,1.0,,1.0,,,
6,"Wellman, Sean",6,2,4,10,,,,,4.0,,3.0,2.0,1.0,1.0,,4.0,6.0,,,,,,
35,"Young, Barry",5,1,10,15,,1.0,1.0,1.0,1.0,1.0,5.0,2.0,,,,6.0,9.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,157,47,129,286,9,8.0,22.0,24.0,34.0,44.0,36.0,32.0,14.0,19.0,3.0,117.0,161.0,8.0,6.0,25.0,4.0,,
Opposition,Opposition,208,91,102,310,14,15.0,35.0,25.0,31.0,56.0,42.0,29.0,19.0,14.0,3.0,135.0,177.0,16.0,20.0,14.0,20.0,,
