Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",26y 178d,180 (100-0-80 55.56%),170 (0.94),←,
36,"Cleary, Luke",20y 77d,2 (2-0-0 100.00%),,←,
12,"Cordy, Zaine",25y 206d,113 (61-0-52 53.98%),12 (0.11),←,
31,"Dale, Bailey",25y 303d,95 (52-0-43 54.74%),71 (0.75),←,
35,"Daniel, Caleb",25y 318d,144 (79-0-65 54.86%),37 (0.26),←,
5,"Dunkley, Josh",25y 132d,103 (58-0-45 56.31%),55 (0.53),←,
43,"Gardner, Ryan",24y 354d,31 (19-0-12 61.29%),2 (0.06),←,
42,"Keath, Alex",30y 121d,76 (45-1-30 59.87%),3 (0.04),46 (29-0-17 63.04%),2 (0.04)
24,"Khamis, Buku",22y 58d,4 (3-0-1 75.00%),4 (1.00),←,
21,"Liberatore, Tom",30y 5d,183 (88-0-95 48.09%),67 (0.37),←,
11,"Macrae, Jack",27y 291d,195 (104-0-91 53.33%),45 (0.23),←,
27,"McComb, Robbie",26y 153d,5 (3-0-2 60.00%),4 (0.80),←,
30,"McNeil, Lachlan",21y 101d,20 (14-0-6 70.00%),13 (0.65),←,
33,"Naughton, Aaron",22y 172d,88 (50-0-38 56.82%),121 (1.38),←,
22,"OBrien, Tim",28y 54d,103 (54-3-46 53.88%),73 (0.71),6 (3-0-3 50.00%),
20,"Richards, Ed",22y 322d,73 (37-0-36 50.68%),24 (0.33),←,
28,"Scott, Anthony",27y 82d,29 (20-0-9 68.97%),15 (0.52),←,
6,"Smith, Bailey",21y 165d,76 (45-0-31 59.21%),38 (0.50),←,
37,"Smith, Roarke",25y 252d,44 (23-0-21 52.27%),10 (0.23),←,
41,"Sweet, Jordon",24y 108d,7 (6-0-1 85.71%),1 (0.14),←,
1,"Treloar, Adam",29y 73d,200 (87-1-112 43.75%),120 (0.60),27 (17-0-10 62.96%),23 (0.85)
14,"West, Rhylee",21y 313d,14 (10-0-4 71.43%),3 (0.21),←,
34,"Williams, Bailey",24y 223d,91 (49-0-42 53.85%),13 (0.14),←,
Totals,Totals,25y 81d,1876 (1009-5-862 53.78%),901 (0.48),,
C,"Beveridge, Luke",51y 271d,170 (97-0-73 57.06%),,←,
