Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",20y 330d,22 (10-0-12 45.45%),1 (0.05),←,
37,"Callinan, Ian",30y 241d,30 (18-0-12 60.00%),46 (1.53),←,
2,"Crouch, Brad",19y 216d,12 (5-0-7 41.67%),2 (0.17),←,
32,"Dangerfield, Patrick",23y 135d,107 (54-0-53 50.47%),121 (1.13),←,
26,"Douglas, Richard",26y 193d,134 (67-0-67 50.00%),94 (0.70),←,
24,"Jacobs, Sam",25y 130d,80 (39-0-41 48.75%),16 (0.20),63 (32-0-31 50.79%),13 (0.21)
10,"Jaensch, Matthew",23y 334d,45 (20-0-25 44.44%),18 (0.40),←,
8,"Johnston, Lewis",22y 168d,6 (3-0-3 50.00%),6 (1.00),4 (2-0-2 50.00%),5 (1.25)
29,"Kerridge, Sam",20y 114d,10 (4-0-6 40.00%),12 (1.20),←,
46,"Laird, Rory",19y 232d,16 (7-0-9 43.75%),1 (0.06),←,
27,"Lynch, Tom",22y 337d,29 (16-0-13 55.17%),44 (1.52),23 (12-0-11 52.17%),40 (1.74)
14,"Mackay, David",25y 24d,103 (59-0-44 57.28%),30 (0.29),←,
22,"Otten, Andy",24y 95d,67 (33-0-34 49.25%),14 (0.21),←,
23,"Petrenko, Jared",23y 239d,70 (31-0-39 44.29%),45 (0.64),←,
25,"Rutten, Ben",30y 82d,213 (121-0-92 56.81%),8 (0.04),←,
34,"Shaw, Sam",22y 135d,16 (12-0-4 75.00%),,←,
9,"Sloane, Rory",23y 154d,76 (39-0-37 51.32%),47 (0.62),←,
33,"Smith, Brodie",21y 216d,52 (28-0-24 53.85%),9 (0.17),←,
12,"Talia, Daniel",21y 320d,52 (29-0-23 55.77%),3 (0.06),←,
5,"Thompson, Scott",30y 157d,243 (133-0-110 54.73%),144 (0.59),204 (115-0-89 56.37%),127 (0.62)
7,"van Berlo, Nathan",27y 73d,180 (101-0-79 56.11%),62 (0.34),←,
17,"Vince, Bernie",27y 320d,127 (66-0-61 51.97%),80 (0.63),←,
Totals,Totals,24y 93d,1690 (895-0-795 52.96%),803 (0.48),,
C,"Sanderson, Brenton",39y 172d,45 (26-0-19 57.78%),,←,
