St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",23y 273d,69 (26-1-42 38.41%),28 (0.41),←,
26,"Battle, Josh",20y 309d,22 (8-0-14 36.36%),10 (0.45),←,
15,"Billings, Jack",23y 323d,100 (35-1-64 35.50%),73 (0.73),←,
27,"Bruce, Josh",27y 29d,106 (39-1-66 37.26%),159 (1.50),92 (38-1-53 41.85%),156 (1.70)
2,"Carlisle, Jake",27y 279d,127 (55-1-71 43.70%),60 (0.47),42 (15-1-26 36.90%),6 (0.14)
11,"Clark, Hunter",20y 103d,22 (6-1-15 29.55%),3 (0.14),←,
1,"Coffield, Nick",19y 257d,13 (0-1-12 3.85%),1 (0.08),←,
7,"Dunstan, Luke",24y 159d,96 (35-2-59 37.50%),44 (0.46),←,
4,"Gresham, Jade",21y 317d,77 (31-1-45 40.91%),89 (1.16),←,
40,"Hind, Nick",24y 322d,4 (1-0-3 25.00%),7 (1.75),←,
21,"Long, Ben",21y 320d,24 (7-1-16 31.25%),14 (0.58),←,
19,"Marshall, Rowan",23y 225d,26 (6-0-20 23.08%),13 (0.50),←,
36,"McKenzie, Daniel",23y 51d,47 (18-0-29 38.30%),3 (0.06),←,
28,"Membrey, Tim",25y 42d,85 (36-2-47 43.53%),153 (1.80),84 (35-2-47 42.86%),153 (1.82)
16,"Newnes, Jack",26y 133d,149 (52-2-95 35.57%),53 (0.36),←,
34,"Parker, Matthew",23y 163d,15 (6-0-9 40.00%),14 (0.93),←,
33,"Paton, Ben",20y 261d,11 (2-0-9 18.18%),4 (0.36),←,
6,"Ross, Sebastian",26y 61d,117 (40-2-75 35.04%),17 (0.15),←,
5,"Savage, Shane",28y 183d,156 (74-2-80 48.08%),62 (0.40),100 (33-2-65 34.00%),25 (0.25)
35,"Sinclair, Jack",24y 145d,79 (29-1-49 37.34%),40 (0.51),←,
9,"Steele, Jack",23y 206d,71 (26-1-44 37.32%),24 (0.34),54 (18-1-35 34.26%),15 (0.28)
44,"Wilkie, Callum",23y 119d,15 (6-0-9 40.00%),,←,
Totals,Totals,23y 311d,1431 (538-20-873 37.60%),871 (0.61),,
C,"Richardson, Alan",54y 51d,126 (43-2-81 34.92%),,125 (43-2-80 35.20%),
