Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",14,4,4,18,,,,1.0,7.0,,,1.0,,,,2.0,12.0,,,2.0,1.0,,83.0
44,"Buckley, Jack",8,4,8,16,,,,3.0,3.0,,1.0,3.0,,3.0,,7.0,9.0,,,4.0,,,87.0
21 ↑,"Buntine, Matt",4,2,2,6,,,,,1.0,,,,,,,1.0,5.0,,,4.0,,,37.0
13,"Cumming, Isaac",13,1,9,22,,,,1.0,6.0,1.0,,1.0,1.0,,,5.0,13.0,,,4.0,,,78.0
16,"Daniels, Brent",12,5,6,18,1,1.0,,3.0,1.0,8.0,2.0,2.0,1.0,,,7.0,12.0,1.0,,2.0,,,81.0
31,"Finlayson, Jeremy",10,1,1,11,2,,1.0,1.0,1.0,4.0,,4.0,2.0,2.0,,7.0,6.0,,1.0,6.0,,,73.0
4,"Greene, Toby",15,4,3,18,1,7.0,,,1.0,4.0,3.0,5.0,,4.0,,12.0,9.0,3.0,3.0,1.0,2.0,1.0,93.0
12,"Green, Tom",10,3,14,24,,,,3.0,,3.0,6.0,5.0,2.0,2.0,1.0,11.0,13.0,,1.0,3.0,,,64.0
19,"Haynes, Nick",11,1,7,18,,,,,2.0,1.0,1.0,1.0,1.0,,,3.0,16.0,,,4.0,,,86.0
37,"Hill, Bobby",9,2,2,11,,2.0,,4.0,,3.0,,2.0,,,,3.0,8.0,,1.0,1.0,,1.0,58.0
27,"Himmelberg, Harry",8,5,3,11,2,2.0,,2.0,,3.0,,5.0,,2.0,,7.0,4.0,1.0,2.0,5.0,1.0,2.0,91.0
2,"Hopper, Jacob",10,1,16,26,,,,3.0,2.0,3.0,6.0,,1.0,,3.0,11.0,15.0,,,3.0,,,84.0
39,"Idun, Connor",3,4,7,10,,,,1.0,2.0,1.0,,2.0,,1.0,,2.0,8.0,1.0,,7.0,,,85.0
25,"Keeffe, Lachlan",7,3,3,10,,,,1.0,5.0,1.0,,3.0,1.0,1.0,,5.0,4.0,1.0,,7.0,,,95.0
22,"Kelly, Josh",14,4,12,26,1,1.0,,1.0,,5.0,3.0,2.0,,,,7.0,19.0,,1.0,5.0,,,89.0
41,"Mumford, Shane",5,3,10,15,,,28.0,6.0,1.0,2.0,8.0,4.0,4.0,4.0,,12.0,4.0,1.0,1.0,4.0,,,88.0
33,"OHalloran, Xavier",12,5,3,15,1,,,1.0,1.0,6.0,1.0,4.0,,1.0,,3.0,12.0,,1.0,2.0,,,81.0
50 ↓,"Reid, Sam",3,2,1,4,,,,,2.0,,1.0,1.0,1.0,,,1.0,3.0,,,,,,43.0
26,"Riccardi, Jake",6,3,6,12,1,,,,,1.0,,,1.0,,,5.0,7.0,1.0,1.0,2.0,,1.0,81.0
18,"Stone, Conor",6,4,7,13,,,,1.0,,4.0,,2.0,,,,6.0,8.0,,,3.0,,,68.0
14,"Taranto, Tim",12,4,15,27,,,,4.0,2.0,2.0,4.0,4.0,,1.0,,11.0,15.0,,,1.0,,,80.0
15,"Taylor, Sam",6,4,12,18,,,,3.0,4.0,2.0,1.0,4.0,3.0,,,11.0,5.0,2.0,,6.0,,,92.0
8,"Ward, Callan",10,2,16,26,,,,3.0,2.0,2.0,2.0,3.0,3.0,1.0,,12.0,14.0,,,1.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,71,167,375,9,17.0,29.0,42.0,43.0,56.0,39.0,58.0,21.0,22.0,4.0,151.0,221.0,11.0,12.0,77.0,4.0,5.0,
Opposition,Opposition,209,77,128,337,10,9.0,39.0,69.0,47.0,55.0,40.0,61.0,22.0,21.0,2.0,138.0,188.0,14.0,9.0,47.0,3.0,8.0,
