Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
13,"Baker, Oskar",24y 318d,19 (8-0-11 42.11%),7 (0.37),4 (2-0-2 50.00%),3 (0.75)
4,"Bontempelli, Marcus",27y 135d,197 (109-0-88 55.33%),182 (0.92),←,
17,"Bruce, Josh",30y 304d,159 (71-1-87 44.97%),234 (1.47),46 (29-0-17 63.04%),63 (1.37)
9,"Crozier, Hayden",29y 105d,141 (69-0-72 48.94%),48 (0.34),72 (38-0-34 52.78%),4 (0.06)
31,"Dale, Bailey",26y 260d,112 (61-0-51 54.46%),76 (0.68),←,
35,"Daniel, Caleb",26y 275d,157 (86-0-71 54.78%),38 (0.24),←,
44,"English, Tim",25y 241d,89 (49-0-40 55.06%),50 (0.56),←,
29,"Hannan, Mitch",29y 30d,76 (43-0-33 56.58%),74 (0.97),26 (15-0-11 57.69%),19 (0.73)
39,"Johannisen, Jason",30y 151d,179 (92-0-87 51.40%),71 (0.40),←,
32,"Jones, Arthur",19y 264d,2 (2-0-0 100.00%),,←,
19,"Jones, Liam",32y 43d,165 (59-0-106 35.76%),84 (0.51),70 (29-0-41 41.43%),68 (0.97)
42,"Keath, Alex",31y 78d,90 (52-1-37 58.33%),5 (0.06),60 (36-0-24 60.00%),4 (0.07)
21,"Liberatore, Tom",30y 327d,199 (97-0-102 48.74%),76 (0.38),←,
7,"Lobb, Rory",30y 58d,143 (78-2-63 55.24%),146 (1.02),3 (2-0-1 66.67%),3 (1.00)
11,"Macrae, Jack",28y 248d,212 (113-0-99 53.30%),49 (0.23),←,
27,"McComb, Robbie",27y 110d,18 (10-0-8 55.56%),7 (0.39),←,
33,"Naughton, Aaron",23y 129d,104 (58-0-46 55.77%),154 (1.48),←,
20,"Richards, Ed",23y 279d,89 (46-0-43 51.69%),24 (0.27),←,
28,"Scott, Anthony",28y 39d,39 (25-0-14 64.10%),17 (0.44),←,
6,"Smith, Bailey",22y 122d,88 (51-0-37 57.95%),40 (0.45),←,
1,"Treloar, Adam",30y 30d,215 (96-1-118 44.88%),126 (0.59),42 (26-0-16 61.90%),29 (0.69)
2,"Ugle-Hagan, Jamarra",21y 4d,26 (13-0-13 50.00%),31 (1.19),←,
34,"Williams, Bailey",25y 180d,108 (58-0-50 53.70%),20 (0.19),←,
Totals,Totals,27y 67d,2627 (1346-5-1276 51.24%),1559 (0.59),,
C,"Beveridge, Luke",52y 228d,187 (106-0-81 56.68%),,←,
