Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",5,1,7,12,1,,,,1.0,4.0,1.0,,,,,3.0,9.0,,,,,,78.0
15,"Anderson, Noah",13,5,14,27,,,,1.0,5.0,2.0,3.0,4.0,1.0,2.0,,11.0,22.0,,,4.0,,,88.0
1,"Andrew, Mac",17,10,2,19,1,1.0,,,5.0,,,4.0,2.0,2.0,,4.0,14.0,,,11.0,,,98.0
35,"Budarick, Connor",5,3,4,9,,,,2.0,,1.0,,3.0,,1.0,,2.0,6.0,,,1.0,,,80.0
25,"Collins, Sam",10,5,5,15,,,,2.0,3.0,,,,1.0,,,7.0,9.0,2.0,,5.0,,,95.0
3,"Flanders, Sam",10,4,11,21,,,,4.0,2.0,5.0,4.0,2.0,1.0,1.0,,8.0,14.0,,,1.0,,,77.0
26,"Graham, Will",7,2,4,11,,1.0,,2.0,3.0,3.0,1.0,3.0,3.0,2.0,,7.0,7.0,,,1.0,,,81.0
7,"Holman, Nick",5,1,7,12,,,,8.0,3.0,1.0,3.0,4.0,2.0,4.0,,6.0,6.0,1.0,,1.0,,,82.0
19,"Humphrey, Bailey",7,,13,20,,1.0,,4.0,,5.0,4.0,7.0,1.0,3.0,,14.0,8.0,,,2.0,,1.0,79.0
40,"Jeffrey, Joel",17,11,3,20,,,,5.0,6.0,3.0,1.0,5.0,1.0,3.0,,5.0,14.0,1.0,,3.0,1.0,,78.0
34,"King, Ben",1,1,1,2,1,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,91.0
11,"Miller, Touk",13,3,16,29,1,,,5.0,2.0,1.0,5.0,4.0,3.0,1.0,,15.0,14.0,1.0,1.0,,,,83.0
2,"Noble, John",18,5,8,26,,,,1.0,6.0,1.0,1.0,5.0,,2.0,,3.0,16.0,,,3.0,2.0,1.0,82.0
27,"Powell, Wil",8,4,5,13,,,,1.0,3.0,,,,,,,1.0,11.0,,,5.0,,,81.0
20,"Read, Ethan",3,1,2,5,1,,8.0,2.0,,1.0,,1.0,2.0,1.0,,2.0,2.0,,1.0,1.0,,,75.0
17,"Rioli, Daniel",8,3,10,18,,,,3.0,1.0,2.0,,3.0,,1.0,,5.0,13.0,,,3.0,,,79.0
29 ↑,"Rogers, Jake",4,,3,7,,1.0,,2.0,,3.0,,,1.0,,,3.0,4.0,,,,,,64.0
18,"Rowell, Matt",7,2,9,16,,,,5.0,,2.0,1.0,4.0,1.0,1.0,,5.0,10.0,,,,,,80.0
24,"Swallow, David",3,2,5,8,1,,,1.0,,1.0,,2.0,,,,5.0,2.0,1.0,1.0,,,,74.0
32,"Uwland, Bodhi",11,6,9,20,,,,1.0,4.0,3.0,1.0,2.0,1.0,,,5.0,13.0,1.0,,11.0,,,88.0
4,"Walter, Jed",2,1,6,8,1,,,1.0,,2.0,,1.0,1.0,,,4.0,4.0,,,1.0,,,72.0
14 ↓,"Weller, Lachie",1,,1,2,,,,,1.0,,1.0,,,,,2.0,,,,1.0,,,16.0
28,"Witts, Jarrod",2,1,7,9,,1.0,43.0,2.0,2.0,,2.0,1.0,,,,6.0,3.0,1.0,,3.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,71,152,329,7,7.0,51.0,52.0,47.0,40.0,28.0,55.0,21.0,24.0,,125.0,201.0,9.0,4.0,58.0,3.0,2.0,
Opposition,Opposition,249,108,124,373,9,12.0,39.0,67.0,33.0,56.0,47.0,55.0,24.0,21.0,6.0,147.0,217.0,8.0,8.0,55.0,5.0,5.0,
