Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
18,"Betts, Eddie",27y 263d,204 (85-3-116 42.40%),334 (1.64),20 (10-0-10 50.00%),44 (2.20)
16,"Brown, Luke",21y 328d,44 (22-0-22 50.00%),2 (0.05),←,
42,"Cameron, Charlie",20y 42d,6 (3-0-3 50.00%),7 (1.17),←,
2,"Crouch, Brad",20y 214d,23 (11-0-12 47.83%),8 (0.35),←,
32,"Dangerfield, Patrick",24y 133d,129 (66-0-63 51.16%),141 (1.09),←,
26,"Douglas, Richard",27y 191d,153 (78-0-75 50.98%),106 (0.69),←,
38,"Grigg, Mitch",21y 226d,14 (7-0-7 50.00%),12 (0.86),←,
45,"Henderson, Ricky",25y 339d,62 (29-0-33 46.77%),39 (0.63),←,
24,"Jacobs, Sam",26y 128d,102 (51-0-51 50.00%),24 (0.24),85 (44-0-41 51.76%),21 (0.25)
10,"Jaensch, Matthew",24y 332d,65 (30-0-35 46.15%),25 (0.38),←,
4,"Jenkins, Josh",25y 189d,46 (25-0-21 54.35%),74 (1.61),←,
31,"Lyons, Jarryd",22y 25d,20 (10-0-10 50.00%),8 (0.40),←,
14,"Mackay, David",26y 22d,123 (70-0-53 56.91%),40 (0.33),←,
36,"Martin, Brodie",25y 283d,33 (16-0-17 48.48%),12 (0.36),←,
1,"Podsiadly, James",32y 340d,102 (71-0-31 69.61%),194 (1.90),19 (9-0-10 47.37%),25 (1.32)
34,"Shaw, Sam",23y 133d,22 (14-0-8 63.64%),,←,
9,"Sloane, Rory",24y 152d,98 (51-0-47 52.04%),59 (0.60),←,
33,"Smith, Brodie",22y 214d,74 (40-0-34 54.05%),20 (0.27),←,
12,"Talia, Daniel",22y 318d,74 (41-0-33 55.41%),4 (0.05),←,
6,"Thompson, Luke",23y 189d,19 (6-0-13 31.58%),2 (0.11),←,
13,"Walker, Taylor",24y 113d,82 (42-0-40 51.22%),192 (2.34),←,
11,"Wright, Matthew",24y 245d,77 (40-0-37 51.95%),56 (0.73),←,
Totals,Totals,24y 184d,1572 (808-3-761 51.40%),1359 (0.86),,
C,"Sanderson, Brenton",40y 170d,67 (38-0-29 56.72%),,←,
