Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",17,9,11,28,2,1.0,,,1.0,5.0,,2.0,,,,2.0,26.0,,2.0,,,,77.0
15,"Anderson, Noah",16,8,23,39,,,,5.0,5.0,4.0,6.0,2.0,2.0,,2.0,13.0,24.0,,,1.0,,,89.0
31,"Andrew, Mac",7,4,3,10,,,,2.0,2.0,1.0,,5.0,,3.0,,2.0,7.0,,,5.0,,,89.0
10,"Ballard, Charlie",8,4,2,10,,,,1.0,1.0,2.0,1.0,,,,,4.0,4.0,1.0,,4.0,,,87.0
16,"Berry, Tom",3,2,4,7,,,,2.0,,2.0,,3.0,,,,2.0,6.0,,,3.0,2.0,,69.0
33,"Clohesy, Sam",7,2,6,13,,,,2.0,,2.0,1.0,1.0,2.0,1.0,,4.0,9.0,,,1.0,,,83.0
25,"Collins, Sam",6,5,10,16,,,,1.0,5.0,2.0,1.0,1.0,,,,9.0,8.0,1.0,,12.0,,,97.0
12,"Day, Sam",6,5,2,8,1,1.0,1.0,1.0,,2.0,,3.0,,1.0,,5.0,6.0,1.0,2.0,1.0,,,60.0
3,"Flanders, Sam",13,3,20,33,1,1.0,,3.0,,5.0,6.0,5.0,,1.0,,15.0,18.0,,,,,1.0,80.0
26,"Graham, Will",6,3,16,22,1,1.0,,3.0,,4.0,4.0,6.0,1.0,2.0,,10.0,14.0,,,3.0,,,65.0
7,"Holman, Nick",8,3,9,17,1,1.0,,3.0,,3.0,,3.0,2.0,,,3.0,14.0,,,1.0,,,79.0
19 ↑,"Humphrey, Bailey",5,2,1,6,,1.0,,,,2.0,,2.0,1.0,1.0,,3.0,3.0,,1.0,,,1.0,37.0
40,"Jeffrey, Joel",10,6,10,20,,,,1.0,8.0,1.0,2.0,1.0,,,,6.0,13.0,,,2.0,,,78.0
34,"King, Ben",8,4,,8,4,,,,,2.0,,1.0,3.0,,1.0,4.0,4.0,,3.0,,,,86.0
22,"Long, Ben",9,3,6,15,2,,,3.0,,4.0,1.0,6.0,1.0,4.0,,7.0,10.0,,,2.0,,1.0,92.0
13,"Lukosius, Jack",13,3,3,16,2,3.0,2.0,1.0,1.0,6.0,1.0,3.0,1.0,,,7.0,8.0,,2.0,2.0,,2.0,80.0
11,"Miller, Touk",12,2,19,31,,2.0,,5.0,3.0,5.0,3.0,4.0,1.0,1.0,,10.0,21.0,,,1.0,,2.0,87.0
27,"Powell, Wil",12,6,7,19,,,,5.0,3.0,5.0,,3.0,1.0,2.0,,4.0,13.0,1.0,,3.0,,,85.0
18,"Rowell, Matt",8,2,12,20,,,,4.0,,3.0,3.0,2.0,1.0,,,10.0,10.0,,,2.0,,,79.0
6,"Sexton, Alex",14,4,6,20,,1.0,,3.0,3.0,1.0,,,,,,2.0,13.0,,,1.0,3.0,,76.0
24 ↓,"Swallow, David",4,2,1,5,,1.0,,1.0,,1.0,,,,,,2.0,3.0,1.0,1.0,,,,55.0
32,"Uwland, Bodhi",13,4,5,18,,,,3.0,4.0,,,2.0,1.0,1.0,,3.0,15.0,,,4.0,,1.0,89.0
28,"Witts, Jarrod",8,3,11,19,,,32.0,2.0,,6.0,3.0,3.0,,1.0,,10.0,9.0,,,4.0,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,89,187,400,14,17.0,35.0,51.0,36.0,68.0,32.0,58.0,17.0,18.0,3.0,137.0,258.0,5.0,11.0,52.0,5.0,9.0,
Opposition,Opposition,196,67,132,328,13,12.0,37.0,72.0,54.0,50.0,39.0,63.0,18.0,17.0,3.0,121.0,187.0,2.0,11.0,39.0,6.0,10.0,
