Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",20y 291d,32 (13-0-19 40.63%),7 (0.22),←,
20,"Black, Simon",27y 152d,191 (121-1-69 63.61%),124 (0.65),←,
36,"Bradshaw, Daniel",27y 285d,181 (104-2-75 58.01%),363 (2.01),178 (101-2-75 57.30%),363 (2.04)
17,"Brennan, Jared",22y 36d,38 (20-0-18 52.63%),23 (0.61),←,
30,"Copeland, Robert",25y 99d,109 (69-0-40 63.30%),20 (0.18),←,
4,"Fixter, Ben",25y 71d,46 (20-0-26 43.48%),10 (0.22),19 (6-0-13 31.58%),2 (0.11)
45,"Harding, Scott",20y 75d,14 (5-0-9 35.71%),2 (0.14),←,
33,"Hooper, Rhan",18y 236d,11 (3-0-8 27.27%),9 (0.82),←,
2,"Johnson, Chris",30y 95d,252 (123-3-126 49.40%),161 (0.64),193 (116-3-74 60.88%),94 (0.49)
27,"Keating, Clark",30y 167d,139 (88-2-49 64.03%),83 (0.60),125 (78-1-46 62.80%),74 (0.59)
21,"Merrett, Daniel",21y 264d,24 (9-0-15 37.50%),16 (0.67),←,
15,"Michael, Mal",29y 70d,201 (110-1-90 54.98%),28 (0.14),140 (89-1-50 63.93%),5 (0.04)
10,"Moody, Matthew",20y 344d,25 (8-0-17 32.00%),14 (0.56),←,
8,"Notting, Tim",27y 316d,156 (97-1-58 62.50%),111 (0.71),←,
41,"Pask, Martin",21y 243d,8 (2-0-6 25.00%),4 (0.50),←,
24,"Patfull, Joel",21y 269d,15 (5-0-10 33.33%),3 (0.20),←,
6,"Power, Luke",26y 237d,176 (108-1-67 61.65%),176 (1.00),←,
5,"Scott, Brad",30y 122d,168 (94-2-72 56.55%),45 (0.27),146 (86-2-58 59.59%),39 (0.27)
11,"Sherman, Justin",19y 219d,41 (16-0-25 39.02%),30 (0.73),←,
32,"Stiller, Cheynee",20y 122d,13 (3-0-10 23.08%),4 (0.31),←,
3,"Voss, Michael",31y 57d,289 (167-2-120 58.13%),245 (0.85),210 (129-1-80 61.67%),173 (0.82)
31,"Wood, Cameron",19y 182d,8 (1-0-7 12.50%),,←,
Totals,Totals,24y 180d,2137 (1186-15-936 55.50%),1478 (0.69),,
C,"Matthews, Leigh",54y 185d,417 (248-6-163 60.19%),,193 (123-1-69 63.99%),
