Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",16,5,9,25,,,1.0,2.0,6.0,5.0,1.0,2.0,2.0,1.0,,5.0,14.0,,,2.0,,2.0,89.0
4,"Aish, James",5,4,11,16,,,,3.0,2.0,2.0,1.0,3.0,,,,5.0,11.0,1.0,,,,,78.0
8,"Bewick, Rohan",6,2,5,11,1,1.0,,1.0,,1.0,,2.0,3.0,,,5.0,6.0,1.0,1.0,,,,80.0
16,"Brown, Jonathan",12,9,4,16,4,1.0,,4.0,1.0,1.0,,1.0,1.0,,,6.0,10.0,3.0,5.0,,,,98.0
42,"Clarke, Justin",9,3,5,14,,,,1.0,4.0,,,2.0,,,,4.0,11.0,,,7.0,,,96.0
26,"Cutler, Tom",13,4,8,21,1,,,,3.0,2.0,1.0,2.0,,,,4.0,16.0,,,1.0,2.0,,81.0
27,"Gardiner, Darcy",6,2,5,11,,,1.0,1.0,3.0,,1.0,3.0,,2.0,,4.0,5.0,,,4.0,,,88.0
41,"Golby, Mitch",6,2,3,9,,,,1.0,,1.0,2.0,,2.0,,,6.0,3.0,,,1.0,,,83.0
35,"Lester, Ryan",13,4,13,26,1,,1.0,4.0,1.0,6.0,5.0,5.0,1.0,1.0,,11.0,14.0,,,1.0,1.0,2.0,76.0
19,"Lisle, Jordan",8,4,3,11,,,4.0,,2.0,1.0,1.0,2.0,1.0,,,3.0,9.0,,,5.0,,,90.0
32,"Mayes, Sam",9,2,11,20,,2.0,,3.0,5.0,3.0,2.0,3.0,,1.0,,5.0,15.0,1.0,,2.0,2.0,,95.0
1,"McGuane, Luke",2,1,2,4,,,,,1.0,1.0,,4.0,,3.0,,2.0,3.0,,,1.0,,,95.0
3 ↑,"Moloney, Brent",4,,5,9,,1.0,,1.0,,,5.0,1.0,1.0,1.0,,7.0,3.0,,,1.0,,,36.0
39 ↓,"Paine, Jackson",2,,1,3,1,,,1.0,1.0,,,1.0,1.0,1.0,,2.0,2.0,,,,,,51.0
22,"Paparone, Marco",4,2,10,14,,,,,,2.0,,1.0,1.0,,,5.0,9.0,,,,,,84.0
24,"Patfull, Joel",2,2,5,7,,1.0,,2.0,,1.0,,,1.0,,,3.0,4.0,1.0,,9.0,,,94.0
30,"Redden, Jack",11,2,13,24,,,2.0,7.0,,2.0,7.0,3.0,1.0,2.0,,14.0,10.0,1.0,,4.0,1.0,,80.0
18,"Robertson, Nick",9,6,10,19,,,,3.0,1.0,4.0,5.0,2.0,,2.0,,7.0,12.0,,,,,,81.0
38,"Rockliff, Tom",19,5,13,32,,,,6.0,5.0,1.0,3.0,4.0,,2.0,,8.0,22.0,,,,3.0,,81.0
28,"Taylor, Lewis",4,,7,11,1,1.0,,2.0,,3.0,,1.0,,1.0,,3.0,7.0,,,1.0,,,77.0
13,"West, Trent",4,3,9,13,,,27.0,2.0,,1.0,,3.0,,2.0,,2.0,11.0,,,5.0,,,84.0
15,"Zorko, Dayne",10,6,18,28,,1.0,2.0,4.0,3.0,2.0,7.0,4.0,1.0,1.0,1.0,8.0,18.0,,,2.0,4.0,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,68,170,344,9,9.0,38.0,48.0,38.0,39.0,41.0,49.0,16.0,20.0,1.0,119.0,215.0,8.0,6.0,46.0,13.0,4.0,
Opposition,Opposition,228,106,144,372,15,16.0,66.0,85.0,28.0,57.0,45.0,48.0,20.0,16.0,5.0,125.0,229.0,10.0,15.0,43.0,1.0,12.0,
